engagement_id,customer_id,campaign_id,channel,Sent Count,Delivered Count,Open Rate (%),Click-Through Rate (CTR) (%),engagement_date,engagement_time,conversion_status
307,64707,1,Email,1936,1514,53.79,7.55,2022-04-20 10:57:04,10:57:04,No
308,68690,1,Email,1481,1446,38.34,20.13,2022-04-17 16:04:59,16:04:59,No
309,72073,1,Email,4112,3269,54.39,17.95,2022-04-30 17:52:05,17:52:05,No
310,81301,1,Email,3035,2592,78.64,8.17,2022-04-12 15:14:21,15:14:21,No
311,64220,1,Email,3865,3669,44.55,10.46,2022-05-10 12:20:00,12:20:00,No
312,39585,1,Email,1054,843,61.35,18.79,2022-05-13 15:45:29,15:45:29,No
313,15351,1,Email,4321,3933,54.0,12.81,2022-04-26 15:46:44,15:46:44,No
314,57955,1,Email,901,754,57.22,9.42,2022-05-01 14:55:04,14:55:04,No
315,51109,1,Email,1726,1531,48.27,7.77,2022-04-29 12:41:18,12:41:18,No
316,87749,1,Email,4570,3438,49.47,13.3,2022-05-14 11:22:57,11:22:57,No
317,96984,1,Email,1570,1385,39.81,5.95,2022-04-10 13:36:35,13:36:35,No
318,74648,1,Email,4440,3939,56.96,19.64,2022-04-09 11:25:37,11:25:37,No
319,71203,1,Email,4342,3681,40.16,17.87,2022-05-22 14:14:16,14:14:16,No
320,39498,1,Email,2485,2127,39.13,19.81,2022-04-16 10:07:39,10:07:39,No
321,85125,1,Email,1931,1626,54.08,18.03,2022-05-16 15:11:15,15:11:15,No
322,66689,1,Email,2709,2439,51.07,7.21,2022-05-02 05:22:35,05:22:35,No
323,14644,1,Email,2925,2964,36.52,8.73,2022-05-11 12:52:54,12:52:54,No
324,45278,1,Email,1299,1100,58.41,13.08,2022-05-09 12:39:51,12:39:51,No
325,5687,1,Email,4125,3239,53.6,13.02,2022-05-24 17:29:36,17:29:36,No
326,73699,1,Email,1955,1945,54.23,11.75,2022-05-18 17:15:54,17:15:54,No
327,2574,1,Email,3341,3032,57.45,8.3,2022-05-10 11:57:18,11:57:18,No
328,42623,1,Email,2643,2355,42.3,7.69,2022-04-11 11:56:49,11:56:49,Yes
329,87857,1,Email,3451,3162,51.13,17.37,2022-05-12 15:06:53,15:06:53,No
330,23817,1,Email,1102,792,59.45,12.11,2022-05-14 13:17:26,13:17:26,No
331,20275,1,Email,5007,4854,61.4,10.14,2022-04-12 11:04:21,11:04:21,No
332,78879,1,Email,1614,1326,72.97,13.14,2022-05-23 12:19:05,12:19:05,No
333,1226,1,Email,1238,1166,59.41,8.16,2022-05-01 12:38:06,12:38:06,No
334,40686,1,Email,2896,2539,51.03,7.63,2022-04-26 13:04:23,13:04:23,No
335,93400,1,Email,1527,1374,47.68,10.09,2022-04-06 11:45:16,11:45:16,No
336,5964,1,Email,2380,2168,62.33,11.66,2022-04-15 08:43:15,08:43:15,No
337,43277,1,Email,5581,4949,39.75,18.43,2022-04-27 15:33:03,15:33:03,No
338,69561,1,Email,1213,1122,41.38,7.14,2022-04-05 14:59:10,14:59:10,No
339,96089,1,Email,3127,2336,62.79,14.7,2022-05-17 01:10:38,01:10:38,No
340,79353,1,Email,4203,3905,44.21,11.41,2022-04-27 13:40:22,13:40:22,No
341,20147,1,Email,2291,2125,54.68,16.3,2022-05-13 14:03:25,14:03:25,No
342,77281,1,Email,2768,2528,60.82,18.59,2022-05-20 14:33:44,14:33:44,No
343,88846,1,Email,1513,1407,61.49,16.32,2022-04-14 11:19:01,11:19:01,No
344,73187,1,Email,2497,2359,43.95,11.27,2022-04-16 14:08:14,14:08:14,Yes
345,18528,1,Email,4205,3229,56.37,11.07,2022-05-03 12:19:07,12:19:07,No
346,72704,1,Email,3873,3184,45.07,6.18,2022-05-13 12:23:15,12:23:15,No
347,50780,1,Email,1027,877,76.43,10.62,2022-05-14 14:42:11,14:42:11,No
348,54476,1,Email,1939,2016,55.62,13.16,2022-05-20 08:19:45,08:19:45,No
349,91251,1,Email,3520,2905,57.71,6.55,2022-05-12 21:17:01,21:17:01,No
350,5351,1,Email,1169,1140,61.25,16.63,2022-05-21 15:02:49,15:02:49,No
351,60128,1,Email,3978,3038,61.39,14.4,2022-05-09 11:43:40,11:43:40,No
352,53550,1,Email,2089,2237,42.68,7.6,2022-04-08 13:37:55,13:37:55,No
353,10356,1,Email,4354,4297,62.89,12.59,2022-04-17 13:52:26,13:52:26,No
354,24162,1,Email,3601,2851,44.65,18.93,2022-04-05 16:47:07,16:47:07,No
355,70454,1,Email,2501,2127,60.82,16.53,2022-05-20 09:37:41,09:37:41,No
356,70847,1,Email,953,984,39.5,17.95,2022-05-23 14:31:46,14:31:46,No
357,22758,1,Email,3562,3696,45.64,9.35,2022-05-02 13:08:08,13:08:08,No
358,48186,1,Email,4978,3848,42.24,6.74,2022-04-05 16:21:46,16:21:46,No
359,83356,1,Email,2658,2019,37.15,13.78,2022-05-10 10:51:32,10:51:32,No
360,9253,1,Email,1764,1485,50.13,15.74,2022-05-11 10:17:20,10:17:20,No
361,58404,1,Email,1691,1445,54.97,12.61,2022-04-09 14:01:38,14:01:38,No
362,90450,1,Email,4952,4175,41.37,9.69,2022-04-26 12:17:43,12:17:43,Yes
363,7028,1,Email,1332,1182,43.69,10.66,2022-04-23 12:52:14,12:52:14,No
364,74780,1,Email,5330,4417,55.17,9.99,2022-04-24 16:12:41,16:12:41,No
365,43569,1,Email,1698,1415,53.12,5.52,2022-04-14 12:06:39,12:06:39,No
366,47539,1,Email,1512,1295,40.53,12.66,2022-04-16 12:20:28,12:20:28,Yes
367,96623,1,Email,4082,3259,56.04,11.77,2022-05-21 14:37:36,14:37:36,No
368,24591,1,Email,3880,3190,58.76,12.41,2022-05-22 15:24:17,15:24:17,Yes
369,33325,1,Email,3839,3461,51.65,7.92,2022-04-06 18:07:32,18:07:32,No
370,74022,1,Email,3534,3035,51.51,17.53,2022-04-15 08:03:10,08:03:10,No
371,80066,1,Email,1415,1113,53.53,7.53,2022-05-05 07:08:23,07:08:23,No
372,18958,1,Email,5304,4719,48.66,17.05,2022-04-12 15:31:24,15:31:24,No
373,76388,1,Email,1497,1348,37.2,8.95,2022-05-23 11:13:41,11:13:41,No
374,35307,1,Email,1354,1423,52.59,14.69,2022-04-05 11:10:51,11:10:51,No
375,78074,1,Email,1602,1433,40.69,15.58,2022-05-19 09:44:41,09:44:41,No
376,440,1,Email,2593,2320,38.35,10.23,2022-04-10 14:41:12,14:41:12,No
377,40398,1,Email,1242,1032,49.02,7.03,2022-04-14 15:14:57,15:14:57,No
378,88205,1,Email,2888,2516,38.84,11.8,2022-04-14 08:36:31,08:36:31,No
379,83043,1,Email,2809,2396,54.66,15.62,2022-05-20 14:35:53,14:35:53,No
380,44258,1,Email,2535,2215,48.72,6.96,2022-05-12 08:52:08,08:52:08,No
381,41122,1,Email,2077,1770,49.52,19.69,2022-05-13 16:56:48,16:56:48,No
382,65416,1,Email,3195,2591,47.1,18.89,2022-04-17 08:48:41,08:48:41,No
383,31507,1,Email,4749,4091,58.51,17.34,2022-05-20 13:46:25,13:46:25,No
384,12900,1,Email,1166,953,52.17,5.12,2022-04-26 11:30:01,11:30:01,No
385,7539,1,Email,4192,3685,45.45,13.38,2022-04-14 12:43:27,12:43:27,No
386,97479,1,Email,3015,2511,54.96,15.48,2022-04-29 14:25:50,14:25:50,Yes
387,28313,1,Email,3119,2852,39.27,14.25,2022-05-20 14:30:36,14:30:36,No
388,41543,1,Email,1740,1485,43.48,7.25,2022-05-09 13:01:11,13:01:11,No
389,67498,2,SMS,1654,1459,58.92,6.22,2023-12-09 06:40:50,06:40:50,No
390,9460,2,SMS,2066,1830,55.28,14.94,2023-10-26 14:52:00,14:52:00,No
391,6103,2,SMS,624,608,59.04,11.47,2023-12-11 16:53:04,16:53:04,No
392,11580,2,SMS,983,859,72.43,14.34,2023-10-29 06:00:04,06:00:04,No
393,70201,2,SMS,863,842,57.92,12.95,2023-11-22 15:14:57,15:14:57,No
394,16758,2,SMS,2098,1742,72.15,5.02,2023-10-25 11:55:03,11:55:03,No
395,97773,2,SMS,1734,1643,63.74,13.25,2023-12-01 08:39:13,08:39:13,No
396,92550,2,SMS,1792,1627,75.34,9.67,2023-12-08 14:19:54,14:19:54,Yes
397,53951,2,SMS,1662,1473,59.64,10.4,2023-11-19 08:23:47,08:23:47,No
398,37470,2,SMS,782,701,60.31,8.56,2023-11-13 10:56:04,10:56:04,No
399,69738,2,SMS,1260,1219,53.61,13.05,2023-12-12 14:10:24,14:10:24,No
400,84443,2,SMS,784,700,74.9,11.05,2023-11-19 12:53:07,12:53:07,No
401,46740,2,SMS,947,815,73.3,11.21,2023-12-07 07:51:45,07:51:45,No
402,86933,2,SMS,1413,1221,54.64,12.12,2023-12-08 08:51:01,08:51:01,No
403,29554,2,SMS,912,841,60.65,7.62,2023-11-18 08:19:32,08:19:32,No
404,48370,2,SMS,1707,1625,63.51,6.43,2023-10-23 17:07:49,17:07:49,No
405,74111,2,SMS,886,755,66.06,13.77,2023-11-23 12:18:05,12:18:05,No
406,87959,2,SMS,1916,1789,67.52,9.0,2023-10-24 18:12:17,18:12:17,No
407,89227,2,SMS,689,581,49.76,8.51,2023-12-08 17:52:06,17:52:06,No
408,26150,2,SMS,934,851,56.36,8.58,2023-11-10 11:14:54,11:14:54,No
409,46821,2,SMS,1502,1431,87.59,12.12,2023-11-19 13:13:12,13:13:12,No
410,71080,2,SMS,1473,1447,48.99,12.23,2023-12-06 10:00:15,10:00:15,No
411,42145,2,SMS,1729,1492,58.16,11.77,2023-11-01 09:39:27,09:39:27,No
412,61706,2,SMS,1292,1108,70.65,7.81,2023-12-01 16:36:19,16:36:19,No
413,32914,2,SMS,1626,1458,68.15,5.39,2023-11-13 11:34:27,11:34:27,No
414,57912,2,SMS,540,482,60.84,9.3,2023-10-30 13:58:34,13:58:34,No
415,44372,2,SMS,919,807,54.28,9.39,2023-11-15 14:45:55,14:45:55,No
416,74609,2,SMS,1698,1658,67.19,7.75,2023-11-03 23:49:24,23:49:24,No
417,2083,2,SMS,910,856,63.93,12.98,2023-10-23 14:27:17,14:27:17,No
418,95928,2,SMS,1587,1563,52.64,9.93,2023-10-22 09:44:36,09:44:36,No
419,39920,2,SMS,1846,1769,59.87,15.1,2023-11-28 09:41:04,09:41:04,No
420,62046,2,SMS,1826,1804,76.16,8.85,2023-11-01 08:50:09,08:50:09,No
421,48917,2,SMS,1591,1574,58.67,8.63,2023-11-06 16:22:42,16:22:42,No
422,63110,2,SMS,708,620,62.74,12.85,2023-11-26 14:32:39,14:32:39,No
423,6403,2,SMS,1572,1477,49.87,13.11,2023-11-10 11:58:07,11:58:07,No
424,70752,2,SMS,1444,1275,48.49,12.0,2023-11-15 15:25:53,15:25:53,No
425,94061,2,SMS,495,434,58.7,6.96,2023-11-14 12:15:43,12:15:43,No
426,8514,2,SMS,1581,1475,79.45,6.75,2023-12-06 13:00:58,13:00:58,No
427,58896,2,SMS,1201,1097,59.65,7.09,2023-11-09 10:56:50,10:56:50,No
428,27524,2,SMS,1204,1050,54.51,10.06,2023-11-16 14:49:03,14:49:03,No
429,32253,2,SMS,1200,1088,77.79,13.53,2023-11-08 09:02:19,09:02:19,No
430,31417,2,SMS,1420,1342,66.3,6.23,2023-10-29 12:12:06,12:12:06,No
431,87254,2,SMS,899,788,69.83,4.73,2023-11-16 12:42:38,12:42:38,No
432,39379,2,SMS,1397,1130,51.54,12.8,2023-11-03 12:06:43,12:06:43,No
433,37397,2,SMS,1380,1200,67.33,14.2,2023-12-05 12:22:35,12:22:35,No
434,46452,2,SMS,509,490,54.45,8.09,2023-11-26 16:22:39,16:22:39,No
435,57058,2,SMS,573,513,51.48,6.61,2023-12-02 11:35:00,11:35:00,No
436,94373,2,SMS,1806,1637,90.02,10.22,2023-12-05 11:12:50,11:12:50,No
437,32954,2,SMS,1720,1430,77.75,9.51,2023-11-11 13:11:46,13:11:46,Yes
438,22904,2,SMS,1464,1455,69.05,12.4,2023-10-26 10:58:15,10:58:15,Yes
439,27281,2,SMS,980,901,71.92,7.43,2023-11-10 11:13:59,11:13:59,No
440,5210,2,SMS,1219,1099,74.91,7.15,2023-11-12 11:47:15,11:47:15,Yes
441,18241,2,SMS,1567,1390,67.98,13.32,2023-10-26 12:08:05,12:08:05,No
442,2394,2,SMS,1820,1714,57.46,13.82,2023-12-09 12:04:07,12:04:07,No
443,51354,2,SMS,1776,1698,56.59,7.42,2023-12-04 14:55:05,14:55:05,No
444,65012,2,SMS,1241,1224,55.33,10.81,2023-11-20 10:57:25,10:57:25,No
445,1429,2,SMS,1905,1664,67.49,6.68,2023-11-10 14:43:49,14:43:49,No
446,46220,2,SMS,845,838,52.28,14.9,2023-11-11 14:22:35,14:22:35,Yes
447,14562,2,SMS,1454,1216,53.08,8.13,2023-12-09 17:49:28,17:49:28,No
448,19471,2,SMS,792,734,54.56,10.49,2023-10-25 10:12:13,10:12:13,Yes
449,3331,2,SMS,1362,1175,66.83,11.12,2023-12-10 14:04:54,14:04:54,No
450,80764,2,SMS,646,627,74.68,10.57,2023-12-01 13:14:01,13:14:01,No
451,54269,2,SMS,692,628,73.41,7.48,2023-10-31 18:18:27,18:18:27,No
452,14450,2,SMS,1395,1259,61.85,14.03,2023-10-24 10:38:34,10:38:34,No
453,24533,2,SMS,657,566,70.3,13.34,2023-11-08 12:07:50,12:07:50,No
454,93852,2,SMS,682,611,61.46,6.51,2023-11-10 04:41:48,04:41:48,No
455,93447,2,SMS,1574,1359,69.25,12.46,2023-11-27 12:25:48,12:25:48,No
456,35791,2,SMS,948,824,60.2,5.32,2023-11-26 16:45:12,16:45:12,No
457,20351,2,SMS,499,421,46.66,12.13,2023-11-11 12:11:13,12:11:13,No
458,67111,2,SMS,624,594,60.86,13.65,2023-11-13 08:15:49,08:15:49,No
459,52293,2,SMS,1433,1258,62.97,12.44,2023-11-07 11:22:04,11:22:04,No
460,90005,2,SMS,2050,1755,54.37,12.61,2023-12-13 14:03:14,14:03:14,No
461,46830,2,SMS,1139,996,59.09,10.08,2023-11-29 11:59:17,11:59:17,No
462,58482,2,SMS,1243,1095,69.44,13.54,2023-11-15 13:15:14,13:15:14,No
463,85813,2,SMS,1575,1349,74.02,13.73,2023-11-20 17:23:29,17:23:29,No
464,51220,2,SMS,1396,1360,55.22,14.24,2023-12-12 11:36:23,11:36:23,Yes
465,88492,2,SMS,1437,1341,57.12,10.43,2023-11-05 16:23:15,16:23:15,No
466,80353,2,SMS,803,695,64.84,6.27,2023-10-31 13:54:29,13:54:29,No
467,50866,2,SMS,1416,1307,64.43,12.03,2023-12-01 15:30:04,15:30:04,No
468,76042,2,SMS,2115,2001,61.05,9.26,2023-12-02 11:19:34,11:19:34,No
469,29964,2,SMS,1446,1178,52.15,12.44,2023-10-28 13:55:47,13:55:47,No
470,26601,2,SMS,1699,1692,73.77,6.06,2023-11-20 12:07:02,12:07:02,No
471,22135,2,SMS,954,802,74.41,7.01,2023-11-21 12:10:15,12:10:15,No
472,72329,2,SMS,792,754,49.78,7.75,2023-11-26 13:21:14,13:21:14,No
473,63568,2,SMS,987,923,80.6,10.58,2023-11-12 16:23:02,16:23:02,No
474,42369,2,SMS,1755,1536,47.64,5.71,2023-11-21 12:30:28,12:30:28,No
475,84577,2,SMS,787,672,71.3,11.1,2023-12-09 13:02:44,13:02:44,No
476,849,2,SMS,561,459,48.3,12.52,2023-12-06 15:40:09,15:40:09,No
477,50357,2,SMS,2005,1941,65.42,11.85,2023-12-14 12:10:41,12:10:41,No
478,2454,2,SMS,771,631,60.8,13.13,2023-11-08 15:21:55,15:21:55,No
479,70584,2,SMS,1119,1063,55.82,8.67,2023-11-28 08:52:37,08:52:37,No
480,35558,2,SMS,1140,1014,61.25,13.19,2023-11-06 15:30:18,15:30:18,No
481,69233,2,SMS,913,821,66.0,10.06,2023-12-04 12:34:21,12:34:21,No
482,99040,2,SMS,1031,905,62.09,5.39,2023-10-27 13:16:25,13:16:25,No
483,88712,2,SMS,1661,1518,66.07,5.77,2023-11-16 16:02:12,16:02:12,No
484,99905,2,SMS,1926,1851,55.14,9.12,2023-12-09 13:44:54,13:44:54,No
485,41114,2,SMS,673,597,60.2,6.45,2023-11-26 11:25:19,11:25:19,No
486,82694,2,SMS,1650,1519,72.0,14.21,2023-11-01 13:43:08,13:43:08,No
487,23023,2,SMS,947,822,71.41,6.75,2023-11-09 13:35:37,13:35:37,No
488,82627,2,SMS,1267,1121,59.34,8.1,2023-11-26 05:23:36,05:23:36,No
489,22636,2,SMS,1898,1607,71.05,10.09,2023-12-06 14:15:04,14:15:04,No
490,27025,2,SMS,676,592,69.17,7.8,2023-11-26 15:03:27,15:03:27,No
491,20634,2,SMS,2018,1859,57.47,11.75,2023-11-15 12:13:45,12:13:45,No
492,45728,2,SMS,1610,1444,54.65,12.04,2023-10-24 09:52:19,09:52:19,Yes
493,17523,2,SMS,1685,1459,57.42,13.55,2023-11-25 13:36:00,13:36:00,No
494,11142,2,SMS,1242,1048,51.26,13.12,2023-11-08 09:13:06,09:13:06,No
495,73612,2,SMS,1490,1328,66.05,13.72,2023-11-22 16:44:16,16:44:16,No
496,66702,2,SMS,1301,1196,56.37,9.07,2023-10-25 11:26:30,11:26:30,No
497,46567,2,SMS,1180,1095,51.97,8.68,2023-12-09 16:41:45,16:41:45,No
498,89651,2,SMS,900,792,73.41,15.01,2023-11-16 09:07:58,09:07:58,No
499,13616,2,SMS,1092,985,57.57,12.54,2023-11-03 11:30:52,11:30:52,No
500,79159,2,SMS,1411,1307,73.62,6.73,2023-11-10 10:44:06,10:44:06,No
501,98015,2,SMS,1179,1131,65.86,9.77,2023-12-04 10:57:00,10:57:00,No
502,4271,2,SMS,2113,1988,61.87,12.57,2023-11-20 13:00:42,13:00:42,No
503,69377,2,SMS,1893,1672,53.58,14.46,2023-11-09 14:29:37,14:29:37,No
504,27997,2,SMS,1465,1351,70.57,9.28,2023-12-05 14:15:44,14:15:44,No
505,89216,2,SMS,836,701,68.73,5.2,2023-10-31 16:52:19,16:52:19,No
506,70371,2,SMS,1585,1381,63.41,9.77,2023-11-01 12:01:21,12:01:21,No
507,91196,2,SMS,1875,1693,85.23,6.04,2023-11-06 13:12:22,13:12:22,No
508,27574,2,SMS,1727,1663,73.67,7.38,2023-11-06 13:02:37,13:02:37,No
509,6688,2,SMS,1675,1689,56.58,5.81,2023-11-12 17:19:19,17:19:19,Yes
510,99566,2,SMS,1739,1630,61.67,8.46,2023-12-10 16:49:10,16:49:10,No
511,12040,2,SMS,1638,1526,61.52,12.48,2023-11-26 13:36:18,13:36:18,No
512,19810,2,SMS,1142,1171,61.36,5.94,2023-12-04 12:09:33,12:09:33,No
513,99725,2,SMS,1671,1422,83.46,5.5,2023-10-23 09:47:06,09:47:06,No
514,76073,2,SMS,683,589,47.05,5.74,2023-12-01 04:09:12,04:09:12,Yes
515,2556,2,SMS,1297,1292,75.96,7.88,2023-11-04 19:07:36,19:07:36,Yes
516,35204,2,SMS,488,439,62.42,10.38,2023-11-17 16:00:02,16:00:02,No
517,98082,2,SMS,1793,1623,69.18,12.74,2023-11-03 15:11:23,15:11:23,No
518,83806,2,SMS,1138,1090,51.84,14.77,2023-11-21 10:24:01,10:24:01,No
519,85479,2,SMS,1753,1571,64.4,14.12,2023-11-19 14:33:19,14:33:19,Yes
520,53819,2,SMS,1818,1688,67.38,7.23,2023-11-22 10:13:57,10:13:57,No
521,55171,2,SMS,1469,1319,48.88,6.36,2023-12-08 11:28:48,11:28:48,No
522,18675,2,SMS,1325,1117,50.61,8.0,2023-11-10 11:43:51,11:43:51,Yes
523,95603,2,SMS,2003,1836,72.34,7.28,2023-12-02 12:20:19,12:20:19,No
524,29339,2,SMS,967,956,54.27,14.55,2023-11-20 13:10:43,13:10:43,No
525,85954,2,SMS,1153,1041,62.09,8.49,2023-12-10 15:01:31,15:01:31,No
526,23474,2,SMS,592,501,53.55,6.93,2023-11-08 09:42:15,09:42:15,No
527,29851,2,SMS,713,635,54.84,5.92,2023-11-11 15:43:35,15:43:35,No
528,74341,2,SMS,1464,1288,54.94,10.27,2023-11-21 12:33:01,12:33:01,No
529,6281,2,SMS,1633,1773,67.54,7.98,2023-11-14 06:35:44,06:35:44,No
530,90583,2,SMS,1288,1164,49.87,5.72,2023-11-13 12:58:42,12:58:42,No
531,94881,2,SMS,558,500,52.15,6.39,2023-12-09 15:53:55,15:53:55,No
532,33101,2,SMS,1749,1583,70.73,5.25,2023-11-29 12:43:26,12:43:26,No
533,13342,2,SMS,1471,1246,53.1,7.84,2023-12-04 15:11:54,15:11:54,Yes
534,59962,2,SMS,727,646,66.75,11.66,2023-12-07 15:45:57,15:45:57,No
535,21738,2,SMS,698,656,50.06,12.6,2023-12-05 11:03:45,11:03:45,No
536,28227,2,SMS,704,664,51.9,12.67,2023-10-24 14:38:42,14:38:42,No
537,28970,2,SMS,940,904,73.3,12.96,2023-10-29 14:59:38,14:59:38,No
538,78453,2,SMS,660,588,56.1,7.03,2023-11-08 14:41:13,14:41:13,Yes
539,50524,2,SMS,1225,1070,68.42,13.88,2023-11-14 12:16:08,12:16:08,No
540,17961,2,SMS,1772,1659,63.72,12.35,2023-10-29 11:29:33,11:29:33,No
541,68023,2,SMS,1134,1110,52.15,14.56,2023-11-18 13:50:44,13:50:44,No
542,30731,2,SMS,1637,1526,56.7,12.67,2023-11-08 14:37:52,14:37:52,No
543,97528,2,SMS,1512,1427,60.86,7.94,2023-11-25 16:56:16,16:56:16,No
544,8124,2,SMS,1758,1726,72.74,10.04,2023-12-02 14:13:51,14:13:51,No
545,22443,2,SMS,1791,1511,60.84,10.23,2023-11-09 09:22:30,09:22:30,No
546,97514,2,SMS,1443,1260,48.91,5.58,2023-11-17 10:03:52,10:03:52,No
547,73872,2,SMS,613,594,65.58,14.27,2023-11-29 20:31:52,20:31:52,Yes
548,88858,2,SMS,1440,1251,53.73,10.96,2023-11-03 13:44:48,13:44:48,No
549,87067,2,SMS,1784,1703,49.42,8.56,2023-11-15 09:34:46,09:34:46,No
550,32558,2,SMS,651,573,70.52,14.27,2023-11-18 16:08:53,16:08:53,Yes
551,1340,2,SMS,1831,1689,66.15,6.82,2023-11-10 10:09:38,10:09:38,No
552,82533,2,SMS,1799,1672,45.87,11.24,2023-11-22 10:59:51,10:59:51,No
553,16426,2,SMS,718,659,63.51,7.27,2023-12-13 12:26:10,12:26:10,No
554,82850,2,SMS,815,746,69.69,5.07,2023-11-14 13:29:09,13:29:09,No
555,40376,2,SMS,723,646,65.65,14.99,2023-12-11 13:30:23,13:30:23,No
556,1559,2,SMS,1275,1212,45.41,13.41,2023-11-07 11:40:56,11:40:56,No
557,21031,2,SMS,722,730,68.87,8.34,2023-11-23 11:06:01,11:06:01,No
558,34661,2,SMS,605,557,46.54,5.96,2023-11-06 09:04:42,09:04:42,No
559,27581,2,SMS,1705,1442,51.28,9.02,2023-11-27 14:48:27,14:48:27,No
560,17473,2,SMS,607,529,60.66,5.72,2023-10-29 13:14:27,13:14:27,No
561,80105,2,SMS,684,608,54.92,8.49,2023-12-04 13:05:37,13:05:37,No
562,31778,2,SMS,678,684,68.21,9.14,2023-11-05 12:32:18,12:32:18,No
563,10072,2,SMS,716,603,58.46,5.28,2023-11-20 09:50:10,09:50:10,No
564,48220,2,SMS,1341,1158,49.35,6.84,2023-11-05 11:36:09,11:36:09,No
565,36635,2,SMS,993,886,68.13,8.09,2023-11-05 13:23:11,13:23:11,No
566,17774,2,SMS,1099,974,75.92,5.71,2023-11-06 13:54:53,13:54:53,No
567,26199,2,SMS,1751,1712,64.13,13.89,2023-10-23 12:59:45,12:59:45,No
568,32895,2,SMS,734,709,71.8,12.31,2023-11-02 15:04:44,15:04:44,No
569,17445,2,SMS,1425,1339,76.21,13.48,2023-12-01 14:17:27,14:17:27,No
570,57499,2,SMS,1160,1024,61.94,14.86,2023-12-03 10:32:15,10:32:15,No
571,44693,2,SMS,827,839,70.59,10.64,2023-10-26 12:32:31,12:32:31,No
572,44282,2,SMS,735,651,48.95,11.59,2023-11-28 11:31:27,11:31:27,No
573,27133,2,SMS,849,805,67.35,15.05,2023-11-03 13:10:43,13:10:43,Yes
574,63308,2,SMS,659,633,69.55,13.18,2023-11-05 10:02:06,10:02:06,No
575,82002,2,SMS,961,811,78.5,8.1,2023-10-23 16:51:16,16:51:16,No
576,90695,2,SMS,1534,1405,60.75,8.31,2023-11-18 12:23:49,12:23:49,No
577,78508,2,SMS,745,669,47.24,7.37,2023-11-14 12:36:19,12:36:19,No
578,47091,2,SMS,1023,897,62.03,9.03,2023-11-14 10:39:11,10:39:11,No
579,48422,2,SMS,772,711,85.5,10.92,2023-11-29 15:44:27,15:44:27,No
580,65988,2,SMS,687,620,49.01,5.47,2023-12-03 11:00:00,11:00:00,No
581,75139,2,SMS,1674,1727,49.19,11.49,2023-11-10 10:59:50,10:59:50,No
582,9762,2,SMS,2233,2156,65.75,14.61,2023-10-25 08:51:52,08:51:52,No
583,63403,2,SMS,1041,916,63.58,6.7,2023-12-07 15:14:40,15:14:40,No
584,28337,2,SMS,806,726,65.99,10.33,2023-10-22 11:39:59,11:39:59,No
585,38686,2,SMS,1485,1301,69.89,12.99,2023-12-10 17:38:06,17:38:06,No
586,45758,2,SMS,1458,1245,64.87,7.61,2023-10-31 14:06:06,14:06:06,No
587,60220,2,SMS,738,637,60.52,8.4,2023-10-29 14:02:48,14:02:48,No
588,21577,2,SMS,1846,1573,72.81,9.1,2023-11-01 18:59:39,18:59:39,No
589,84679,2,SMS,1969,1686,59.1,12.14,2023-10-30 15:29:59,15:29:59,No
590,1267,2,SMS,794,726,76.2,6.71,2023-11-11 15:50:27,15:50:27,No
591,61465,2,SMS,2150,1919,50.27,6.23,2023-12-02 13:11:38,13:11:38,No
592,25858,2,SMS,872,805,74.55,13.59,2023-12-08 11:30:18,11:30:18,No
593,6784,2,SMS,1589,1451,75.02,9.58,2023-11-29 14:25:35,14:25:35,No
594,73825,2,SMS,873,876,72.64,7.27,2023-11-19 17:36:30,17:36:30,No
595,25979,2,SMS,1080,1001,54.85,10.22,2023-11-04 16:05:15,16:05:15,No
596,90240,2,SMS,1186,1038,55.22,7.73,2023-11-30 14:08:41,14:08:41,No
597,67781,2,SMS,1432,1350,66.23,10.35,2023-10-22 12:29:03,12:29:03,No
598,31623,2,SMS,832,744,56.35,9.94,2023-11-08 11:47:41,11:47:41,No
599,9751,2,SMS,1488,1297,69.32,10.71,2023-10-28 18:24:08,18:24:08,Yes
600,7172,2,SMS,1333,1336,70.3,7.6,2023-11-12 11:00:21,11:00:21,No
601,88577,2,SMS,1207,1088,59.24,7.84,2023-11-13 09:12:40,09:12:40,No
602,116,2,SMS,1922,1820,61.69,6.45,2023-12-03 09:33:27,09:33:27,No
603,28802,2,SMS,1527,1492,65.91,10.02,2023-11-26 15:14:14,15:14:14,Yes
604,4050,2,SMS,1818,1548,53.74,8.55,2023-11-08 13:57:05,13:57:05,No
605,49567,2,SMS,1645,1449,54.73,8.92,2023-11-17 11:09:10,11:09:10,No
606,2691,2,SMS,1250,1148,60.21,13.91,2023-10-31 21:44:48,21:44:48,No
607,59222,2,SMS,1942,1738,62.94,9.23,2023-12-11 07:24:25,07:24:25,No
608,53517,2,SMS,1094,1050,66.3,11.53,2023-10-22 16:28:09,16:28:09,No
609,13934,2,SMS,997,838,69.04,13.36,2023-10-30 11:17:07,11:17:07,No
610,13447,2,SMS,1652,1452,69.7,14.76,2023-10-31 11:55:59,11:55:59,No
611,75413,2,SMS,639,549,59.62,11.87,2023-11-30 08:16:31,08:16:31,No
612,90460,2,SMS,1864,1756,69.89,6.08,2023-10-25 06:17:54,06:17:54,No
613,85847,2,SMS,1106,1069,77.2,6.09,2023-11-01 13:16:41,13:16:41,No
