age,credit_default,income,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management,days_since_last_transaction,current_balance,peak_month,peak_month_spending,peak_month_frequency,total_transactions_3m,total_transactions_6m,total_transactions_12m,total_transaction_amount_3m,total_transaction_amount_6m,total_transaction_amount_12m,average_transaction_amount_3m,average_transaction_amount_6m,average_transaction_amount_12m,transaction_frequency_3m,transaction_frequency_6m,transaction_frequency_12m,high_value_transaction_rate_3m,high_value_transaction_rate_6m,high_value_transaction_rate_12m,online_transaction_ratio_3m,online_transaction_ratio_6m,online_transaction_ratio_12m,has_mobile_app,has_web_account,mobile_logins_per_week,web_logins_per_week,avg_mobile_session_duration,avg_web_session_duration,job_blue-collar,job_entrepreneur,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_secondary,education_tertiary,region_Suburban,region_Urban,cluster
25,0,4762,1,0,1,1,0,1,0,18,11610.628620749138,6,20888.14531499557,49,169,241,549,37703.13380459338,82217.78573494448,97529.36008536724,223.09546629936912,341.152637904334,177.64910762361976,56.333333333333336,40.16666666666666,45.75,0.0887573964497041,0.1452282157676348,0.1038251366120218,0.656630698222393,0.8146179949044405,0.6900914458307056,0,1,0,5,0.0,4.1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2
42,0,6436,1,1,0,1,1,0,0,13,8863.011954741429,6,40149.23100147359,64,157,221,555,50752.97660027897,64788.87006097434,184511.0211311761,323.2673668807578,293.1623079682097,332.4522903264434,52.333333333333336,36.833333333333336,46.25,0.0573248407643312,0.085972850678733,0.0954954954954954,0.7003458995889381,0.6640802295140099,0.7224111765002773,1,1,8,5,3.6,3.6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2
21,0,3170,1,1,1,1,0,1,0,15,4322.424349955003,12,25579.896458548446,58,129,248,545,19551.231649967016,38655.06397248848,138417.1780637584,151.55993527106213,155.86719343745355,253.97647351148328,43.0,41.333333333333336,45.41666666666666,0.0930232558139534,0.0927419354838709,0.0990825688073394,0.6126541921871349,0.7479423614296894,0.6579407633728865,1,1,10,5,4.1,6.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
39,0,4535,0,0,1,1,0,0,0,0,12417.38748606214,10,30226.30735177034,59,83,160,466,18164.36770796157,34539.06731970691,131920.27861197057,218.8478037103804,215.86917074816824,283.09072663513,27.666666666666668,26.666666666666668,38.833333333333336,0.1686746987951807,0.125,0.1630901287553648,0.661881234548289,0.6949524267117899,0.6940733394535336,1,1,9,4,3.3,2.8,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
37,0,2834,1,0,0,1,1,1,0,13,3578.335307464439,6,14287.314429542976,46,122,272,424,15132.86455834355,42694.93264572338,86700.64602909714,124.03987342904549,156.96666413868888,204.48265572900272,40.66666666666666,45.333333333333336,35.333333333333336,0.0983606557377049,0.1580882352941176,0.1297169811320754,0.5568348988236527,0.664791277756765,0.6662094761617654,1,1,12,7,3.2,3.4,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
40,0,3541,1,1,1,1,1,1,0,10,9470.76819916943,2,6021.975244734033,53,105,272,395,22054.251492459774,37065.17037341634,31144.410672418744,210.04049040437883,136.26900872579537,78.84660929726265,35.0,45.333333333333336,32.916666666666664,0.0857142857142857,0.1213235294117647,0.0860759493670886,0.6400216452415606,0.6207675881147212,0.713201065593997,1,0,7,0,4.4,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
48,0,8720,1,1,1,1,0,1,0,200,17677.98946566454,9,36090.7833697699,64,112,0,541,46295.27595011176,0.0,201777.14554655264,413.3506781259979,0.0,372.97069417107696,37.333333333333336,0.0,45.083333333333336,0.125,0.0,0.1423290203327172,0.7525238736395766,0.0,0.7734434045756499,0,1,0,4,0.0,2.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
49,0,2239,1,0,0,1,0,0,1,24,5524.8977674761145,8,8691.828624662541,39,101,174,341,9398.568314533197,38967.27744602544,35769.83049746914,93.05513182706132,223.9498703794565,104.89686362894176,33.666666666666664,29.0,28.416666666666668,0.0495049504950495,0.0459770114942528,0.0909090909090909,0.7110474982149919,0.6659168785860632,0.6885408490622678,1,1,6,6,4.3,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
49,0,2889,1,0,0,0,0,1,0,5,5927.101298618179,7,10598.671688860082,42,67,146,345,7859.245059853382,18684.31662671417,62488.408810992805,117.30216507243854,127.97477141585048,181.12582264055885,22.33333333333333,24.33333333333333,28.75,0.0746268656716417,0.0410958904109589,0.0753623188405797,0.7467726832424936,0.6473546982388926,0.6469345873151098,1,1,7,3,6.2,2.5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
41,0,3375,1,1,1,0,1,1,0,0,4434.411581306875,2,19129.512743279407,44,141,194,487,24918.177291122352,39917.9560187244,94459.867689677,176.72466163916562,205.76265989033195,193.96276732993223,47.0,32.333333333333336,40.583333333333336,0.0992907801418439,0.0773195876288659,0.1006160164271047,0.6727956204242198,0.7354064622219953,0.7038352344386097,1,1,5,6,4.3,7.3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
37,0,4179,1,1,1,0,0,1,1,0,10030.912798815703,3,17347.536650278365,48,90,201,412,19525.60725951283,40097.4219681669,72332.89940974338,216.9511917723648,199.48966153316863,175.5652898294742,30.0,33.5,34.333333333333336,0.1333333333333333,0.1293532338308457,0.0995145631067961,0.6954870252785486,0.632728182479476,0.5908197784781221,1,1,11,5,4.0,5.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
58,0,3555,0,0,1,1,0,1,1,0,8951.147466094037,11,23694.35590896105,47,97,156,419,17226.60050823857,22536.4771270755,96198.45202625518,177.59381967256255,144.4645969684327,229.590577628294,32.333333333333336,26.0,34.916666666666664,0.0618556701030927,0.0833333333333333,0.0787589498806682,0.659327910824146,0.6441344949384953,0.6185936878699505,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
47,0,4831,1,1,1,1,0,1,0,34,12316.537848783906,1,38634.52175501447,50,104,277,432,26280.86312731208,74441.86360810566,198126.4049484306,252.70060699338535,268.7431899209591,458.6259373806264,34.666666666666664,46.16666666666666,36.0,0.1057692307692307,0.1046931407942238,0.1064814814814814,0.6382266000134769,0.6342739886265708,0.6201471316648175,1,1,6,4,4.4,2.1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
56,0,5181,1,0,1,1,1,1,1,10,15499.700067581023,9,39812.59558653022,49,116,289,537,31717.853593463835,56675.38217763239,211221.8067855128,273.42977235744684,196.10858884993905,393.3366979246048,38.66666666666666,48.16666666666666,44.75,0.1293103448275862,0.0899653979238754,0.1117318435754189,0.8077716453351618,0.6588568254422842,0.6535637820139256,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
42,0,3092,0,0,0,1,0,0,0,11,8010.707236720671,5,8749.861876327219,35,90,150,376,13979.935303860892,16173.504698300489,50947.73825706104,155.33261448734325,107.82336465533658,135.49930387516235,30.0,25.0,31.33333333333333,0.1,0.08,0.125,0.7004524175456529,0.7085220231071883,0.6647115403827358,1,1,6,4,2.7,3.6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
50,0,8223,1,0,1,1,1,1,0,10,11757.919580502708,5,11836.394599268036,53,164,250,513,61387.57354338175,119572.8298027334,70272.28750574439,374.3144728254985,478.2913192109336,136.9830165803984,54.66666666666666,41.66666666666666,42.75,0.1829268292682926,0.144,0.1539961013645224,0.7342406616439319,0.7059162161676155,0.7137751473728031,1,1,6,5,5.3,6.6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2
27,0,4819,1,0,1,1,0,1,1,31,5829.699366220088,11,30609.995401114644,58,165,239,564,36571.103254868845,50885.63479603571,171294.70614717482,221.64305002950815,212.9106058411536,303.71401799144473,55.0,39.833333333333336,47.0,0.1636363636363636,0.1631799163179916,0.1436170212765957,0.7278995719897133,0.7015443358228551,0.7491667781760679,1,1,10,5,4.3,4.9,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
40,0,4174,1,1,1,1,0,0,0,0,6576.51375792264,10,50839.549300818704,49,152,280,526,35583.40293085447,59862.19153754814,208770.629396596,234.10133507141097,213.79354120552907,396.90233725588587,50.66666666666666,46.66666666666666,43.833333333333336,0.1118421052631579,0.1285714285714285,0.1064638783269961,0.6826837883366866,0.62283990388582,0.7062933119858745,1,1,5,3,5.9,2.7,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2
74,0,5146,0,0,0,1,1,1,0,19,13679.93650012273,2,12171.129486536707,33,117,179,352,32195.242945917715,52229.39731219912,73996.96730428346,275.17301663177534,291.78434252625203,210.21865711444164,39.0,29.83333333333333,29.33333333333333,0.1452991452991453,0.1117318435754189,0.125,0.522329759974861,0.686280534495355,0.5931346344864942,0,1,0,9,0.0,7.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
53,0,1388,0,1,0,1,1,0,0,68,2427.6567662187526,1,5598.441317857431,40,67,144,334,4602.080083072887,7586.069486002351,29763.226740185342,68.68776243392368,52.68103809723855,89.11145730594414,22.33333333333333,24.0,27.83333333333333,0.0298507462686567,0.0347222222222222,0.0479041916167664,0.7000307174967294,0.7218481214668443,0.6180458726603006,1,1,7,10,4.3,9.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
27,0,1677,1,1,0,1,0,1,0,18,1817.7606932517947,9,7193.019219612056,49,125,284,395,10632.48795544446,23439.93404049821,45996.56599703342,85.05990364355569,82.53497901583879,116.44700252413524,41.66666666666666,47.333333333333336,32.916666666666664,0.096,0.0774647887323943,0.0759493670886076,0.7442609519039585,0.7839793332255279,0.6264053842854189,1,1,10,5,4.8,4.8,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
53,1,8845,1,1,0,1,1,1,0,4,17812.564222011915,12,20974.279868301484,62,141,192,509,65271.60551892952,119843.72518953266,102764.65835628172,462.9191880775143,624.1860686954826,201.8952030575279,47.0,32.0,42.41666666666666,0.1631205673758865,0.1666666666666666,0.1532416502946954,0.6683596892630708,0.6946369737180701,0.715074266170241,1,1,6,9,5.0,7.3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
34,0,1105,1,1,0,1,0,1,0,3,2045.974386425088,7,2369.761738606214,40,66,213,415,4158.645988975176,8611.312815544437,15614.840815281335,63.00978771174509,40.42869866452787,37.62612244646105,22.0,35.5,34.583333333333336,0.106060606060606,0.0985915492957746,0.0746987951807229,0.6564547638899076,0.6065395035754539,0.713901909231667,1,1,10,4,4.9,3.2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
55,0,3844,1,1,1,1,0,1,0,0,11103.529835727237,6,21678.84051799008,47,106,244,422,25518.45835656528,39016.80793808884,115926.53742310916,240.7401731751441,159.90495056593787,274.7074346519175,35.333333333333336,40.66666666666666,35.166666666666664,0.0566037735849056,0.1311475409836065,0.1113744075829383,0.5277239716259576,0.6611862666023096,0.5848118663450028,1,0,6,0,3.5,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
51,0,2985,1,1,0,0,0,1,0,12,3523.2436103631658,8,16872.067610793274,35,133,168,348,22649.56438233568,30538.520681324408,85382.04503914075,170.29747655891487,181.7769088174072,245.3507041354619,44.333333333333336,28.0,29.0,0.1353383458646616,0.0952380952380952,0.1005747126436781,0.682232140791663,0.6345735980389325,0.6610045649188744,1,1,7,9,2.2,3.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
49,0,5645,1,1,0,1,1,1,0,97,7935.18839379676,12,31574.601865306475,59,0,164,463,0.0,36104.47223940596,164159.90036506136,0.0,220.14922097198755,354.5570202269144,0.0,27.33333333333333,38.583333333333336,0.0,0.2012195121951219,0.1598272138228941,0.0,0.7602542574369319,0.7658813010881331,1,0,6,0,5.8,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
77,0,1548,0,1,0,1,1,1,0,20,2753.138671889915,8,3329.886577180358,17,45,43,140,3439.2044060497487,2797.3041219804445,17355.06196681798,76.42676457888331,65.05358423210336,123.96472833441412,15.0,7.166666666666667,11.666666666666666,0.0444444444444444,0.0697674418604651,0.05,0.4488228732093044,0.4812715546022428,0.5006587578763869,1,1,6,8,6.2,7.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
54,1,3280,0,1,1,1,1,1,0,1,8347.412759123119,10,13323.230272853783,59,109,315,440,20821.50624141857,85222.52947698328,85764.6426174781,191.02299304053736,270.54771262534376,194.9196423124502,36.333333333333336,52.5,36.66666666666666,0.128440366972477,0.073015873015873,0.0863636363636363,0.6960259922389356,0.7908833554566677,0.6830664965609534,1,1,5,8,5.5,4.7,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
32,0,2235,1,1,1,1,1,1,0,36,4901.521552618105,4,4821.7955717504565,38,119,191,380,14892.168158644352,8826.535627080484,21239.31301447919,125.14427024070883,46.212228414033945,55.89292898547155,39.66666666666666,31.83333333333333,31.666666666666668,0.042016806722689,0.0680628272251308,0.0684210526315789,0.6538400577793104,0.6784411264686242,0.5813009216718604,1,1,9,6,3.5,9.5,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
35,0,2591,1,1,1,1,0,1,0,0,5882.835108150604,6,12664.207635368066,39,77,120,420,10694.770453979136,19897.910922641484,64646.97656497724,138.89312277894982,165.8159243553457,153.92137277375534,25.666666666666668,20.0,35.0,0.0909090909090909,0.0666666666666666,0.0761904761904762,0.627764195970981,0.6223156062599208,0.7103957607454773,1,1,11,5,2.4,5.6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30,0,3364,1,1,1,1,0,1,0,40,8355.416038529032,7,27688.089408964417,43,125,156,429,20296.975607650988,22600.018784101456,167229.25367044978,162.3758048612079,144.87191528270165,389.8117801175985,41.66666666666666,26.0,35.75,0.088,0.0769230769230769,0.1048951048951049,0.6700025664874051,0.5996741781847569,0.604997903845617,1,1,8,6,5.2,4.1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
51,0,4543,1,1,0,1,0,1,0,12,11152.38612159666,11,34320.09529985397,52,97,220,438,20088.430111681653,44101.18995914377,166068.67943446568,207.0972176462026,200.4599543597444,379.1522361517481,32.333333333333336,36.66666666666666,36.5,0.2164948453608247,0.1272727272727272,0.1575342465753424,0.6271660452963776,0.6064935567199924,0.753048712957545,1,1,8,8,3.6,4.6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
41,0,3111,1,1,1,1,0,1,0,22,7607.9616263442385,6,14785.51663374082,47,95,188,438,14419.368245762633,18882.636992790525,74198.60279764472,151.78282363960665,100.43955847229005,169.4032027343487,31.666666666666668,31.33333333333333,36.5,0.0842105263157894,0.0585106382978723,0.0753424657534246,0.6844514173485583,0.6429590781805233,0.6321051475740277,0,1,0,6,0.0,5.7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
57,0,3481,0,0,1,1,0,0,0,15,5176.428724501528,2,5725.685746816824,42,63,213,349,11761.89831247811,51346.54498947487,32821.334269133586,186.69679861076364,241.063591499882,94.04393773390711,21.0,35.5,29.08333333333333,0.0952380952380952,0.107981220657277,0.0916905444126074,0.6694200364968584,0.5870700564862127,0.61451566484821,1,1,7,7,6.6,7.4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
47,0,3464,1,1,1,1,1,1,0,4,5529.42223507268,11,9576.7532835638,51,138,333,481,21574.67245008179,44570.89612323733,55436.62257924181,156.338206160013,133.84653490461662,115.25285359509732,46.0,55.5,40.083333333333336,0.1014492753623188,0.1051051051051051,0.133056133056133,0.690911551843823,0.7347191215076618,0.7094142923481689,1,0,8,0,2.6,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
47,0,2733,1,0,1,1,0,1,0,18,3040.3491489426124,10,8645.222874100209,38,66,219,376,8353.620579829729,43662.62621234107,57167.14349877817,126.57000878529892,199.37272243078115,152.0402752627079,22.0,36.5,31.33333333333333,0.106060606060606,0.1278538812785388,0.0797872340425532,0.6725861887166441,0.6383418212095125,0.7040680964277781,1,1,7,5,7.7,3.4,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
32,0,74,0,1,1,1,1,0,0,21,187.41486976059207,6,320.8219015435047,24,52,130,222,189.5161992403796,358.07355842498646,2060.9679360616688,3.644542293084222,2.7544119878845112,9.28363935162914,17.333333333333332,21.666666666666668,18.5,0.0769230769230769,0.0384615384615384,0.0675675675675675,0.6342696806607294,0.6124668331204873,0.4616646100612331,1,1,10,4,3.6,7.8,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
34,0,4152,1,0,1,1,0,1,0,3,5121.692127382722,5,16595.897141334586,53,123,253,445,21594.645554828705,43354.77157102738,80661.84094196645,175.5662240229976,171.36273348232166,181.2625639145313,41.0,42.16666666666666,37.083333333333336,0.1056910569105691,0.1146245059288537,0.1123595505617977,0.586426772123218,0.7187287818633927,0.6843250100313707,1,1,10,4,3.8,7.9,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
36,0,1691,1,1,0,1,0,1,0,71,1946.6323824395,12,11404.552707715684,49,97,127,369,7917.293741304351,9608.4521646938,74180.93709613025,81.62158496190052,75.65710365900631,201.0323498540115,32.333333333333336,21.166666666666668,30.75,0.0515463917525773,0.0866141732283464,0.05420054200542,0.6418434632038249,0.7225752139700813,0.6711338210893343,1,0,10,0,0.8,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
51,0,4781,1,1,0,0,0,1,0,10,10014.6147804443,4,19730.70524688636,52,159,220,455,46403.09659174636,74093.83945013845,111725.59087093304,291.8433747908576,336.7901793188111,245.55074916688577,53.0,36.66666666666666,37.91666666666666,0.1194968553459119,0.1727272727272727,0.1538461538461538,0.6866316741237469,0.7057053631435838,0.6404423239612218,1,1,7,7,2.8,7.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2
36,0,3112,1,0,1,1,1,1,0,22,8265.100335282688,12,11457.552314336765,41,120,276,435,20096.459206071548,27014.97373602332,54741.92726795407,167.47049338392955,97.88033962327287,125.84351096081394,40.0,46.0,36.25,0.075,0.1231884057971014,0.0919540229885057,0.5739793075000086,0.6903028719935053,0.5870154193414383,1,1,11,4,1.7,5.2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
67,0,4587,1,1,0,1,0,1,0,0,5908.610411784107,1,14183.555634356657,35,73,168,292,17748.41996355113,27451.113200341788,66015.86100581726,243.1290405965908,163.3994833353678,226.0817157733468,24.33333333333333,28.0,24.33333333333333,0.0958904109589041,0.0357142857142857,0.0993150684931506,0.5262557433359538,0.4592197461181628,0.420868088681842,1,1,5,8,2.5,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
26,0,3074,1,0,0,1,0,0,1,0,7705.760767976762,12,12222.054118965652,54,138,205,551,20634.58189367013,41918.026346237886,61614.23818455522,149.52595575123283,204.4781772987214,111.82257383766829,46.0,34.166666666666664,45.91666666666666,0.1014492753623188,0.0926829268292682,0.0707803992740471,0.607680793998469,0.6529818366198399,0.6669923883830101,1,1,10,4,0.0,3.3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
46,0,3557,1,1,0,1,0,0,1,7,4550.056443248863,1,9174.680976167116,51,107,254,425,17289.430276943585,32441.532134798592,59099.049195053,161.58346053218304,127.72256745983698,139.05658634130117,35.666666666666664,42.333333333333336,35.416666666666664,0.0841121495327102,0.0629921259842519,0.0847058823529411,0.6314560763312198,0.6919681760720315,0.6157935048694222,1,1,7,5,6.4,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
61,0,648,0,1,0,0,0,1,0,38,687.8606109193386,7,435.4531141736767,19,35,68,172,1125.3149463538211,2053.099391624051,2751.2069430167016,32.15185561010917,30.1926381121184,15.995389203585477,11.666666666666666,11.333333333333334,14.333333333333334,0.0571428571428571,0.0441176470588235,0.0581395348837209,0.3847780297288836,0.4991758758825533,0.4915915368358963,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
34,0,8647,1,1,0,1,1,0,1,15,19401.54292366633,5,61578.59901634053,49,149,253,513,67626.79777651952,79453.37151877087,383708.25467388734,453.8711260169096,314.04494671450936,747.9693073565055,49.66666666666666,42.16666666666666,42.75,0.1543624161073825,0.1185770750988142,0.1150097465886939,0.5832556478769324,0.5599096715487338,0.6745879846801062,1,0,12,0,2.4,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2
35,0,8480,1,0,1,0,1,1,0,16,20011.150701293325,1,122331.74256200453,60,100,261,542,41866.88230610299,70645.47954535196,685137.351537569,418.6688230610299,270.67233542280445,1264.0910544973597,33.333333333333336,43.5,45.16666666666666,0.12,0.1685823754789272,0.1697416974169741,0.7212921529828005,0.7213113484336484,0.6688149267668565,1,1,10,5,2.7,7.1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
52,0,5391,1,0,1,1,0,1,0,16,8411.391017596761,4,13347.41249788839,48,124,267,465,29548.789739063574,73657.84708483993,85395.80992375701,238.29669144406108,275.8720864600746,183.64690306184303,41.333333333333336,44.5,38.75,0.1612903225806451,0.1610486891385767,0.1333333333333333,0.6565492932223118,0.6424058676321548,0.7011305595228821,1,1,7,8,3.8,5.1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2
42,0,2854,1,0,1,1,0,0,0,24,7509.3842943629425,3,10248.007682762198,54,120,181,432,15329.86052702692,39203.06107623146,56799.97112811828,127.74883772522432,216.59149765873732,131.48141464842195,40.0,30.166666666666668,36.0,0.05,0.0994475138121546,0.1134259259259259,0.6761514395450878,0.6109309515939104,0.6985617840052338,1,1,4,6,4.3,8.5,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
24,0,6817,1,0,0,1,0,0,0,200,11362.779843446571,11,72068.21715959716,59,143,0,643,49189.07327399071,0.0,332628.4843353788,343.97953338455045,0.0,517.3071296040106,47.66666666666666,0.0,53.583333333333336,0.1468531468531468,0.0,0.1306376360808709,0.7671422684818368,0.0,0.7717670351417983,1,1,10,4,1.9,6.2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
67,0,3652,0,0,0,0,0,0,0,27,10610.612009781576,5,6599.581936116703,32,52,160,257,10404.133780245756,25390.73910581087,29068.99837256961,200.0794957739569,158.69211941131795,113.10894308392848,17.333333333333332,26.666666666666668,21.416666666666668,0.0961538461538461,0.1,0.1011673151750972,0.4607492736464176,0.4018539082667312,0.4621398429557588,0,1,0,8,0.0,8.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,0,9601,1,0,1,1,1,1,0,12,19007.649367258982,5,43842.15594545603,53,139,314,505,59810.18806967884,120933.04259104429,204040.13791391172,430.2891228034449,385.1370783154276,404.039877057251,46.333333333333336,52.333333333333336,42.083333333333336,0.1294964028776978,0.1114649681528662,0.1128712871287128,0.7736384257643282,0.7751598755132681,0.7241885159121687,1,1,7,4,4.8,3.6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
66,0,5106,1,0,0,1,1,1,1,15,5669.228483597663,5,15408.072791304015,39,71,230,344,19159.755703749128,56979.23924594166,62094.95021808751,269.8557141373117,247.735822808442,180.50857621537068,23.666666666666668,38.333333333333336,28.666666666666668,0.1267605633802817,0.1217391304347826,0.1191860465116279,0.6618716426825386,0.5653967184882115,0.5555747831913406,0,1,0,8,0.0,5.3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
32,0,2325,1,1,0,1,1,1,1,16,4413.4435704611415,8,9115.305734775358,54,151,229,526,17608.356749027324,20920.424279032926,43126.893143235495,116.6116340995187,91.35556453726169,81.99029114683555,50.333333333333336,38.16666666666666,43.833333333333336,0.0794701986754966,0.0960698689956331,0.0874524714828897,0.6980128368271202,0.6845538926718465,0.7267418462969615,1,1,11,5,4.3,3.3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
