engagement_id,customer_id,campaign_id,channel,sent,delivered,opened,clicked,engagement_date,engagement_time,conversion_status
319,978,1,Email,Yes,Yes,Yes,No,2022-04-19 13:37:07,13:37:07,No
320,1130,1,Email,Yes,Yes,Yes,No,2022-03-26 11:57:25,11:57:25,Yes
321,9292,1,Email,Yes,Yes,Yes,No,2022-04-23 12:11:25,12:11:25,No
322,8866,1,Email,Yes,Yes,No,No,2022-05-02 11:03:10,11:03:10,No
323,5790,1,Email,Yes,Yes,No,No,2022-04-12 12:27:21,12:27:21,No
324,8455,1,Email,Yes,Yes,No,No,2022-05-01 12:14:14,12:14:14,No
325,6002,1,Email,Yes,Yes,No,Yes,2022-04-14 11:34:59,11:34:59,No
326,5470,1,Email,Yes,Yes,No,No,2022-04-12 11:30:35,11:30:35,Yes
327,9891,1,Email,Yes,Yes,No,No,2022-03-18 17:42:49,17:42:49,No
328,3063,1,Email,Yes,Yes,No,No,2022-04-29 15:44:01,15:44:01,No
329,1799,1,Email,Yes,Yes,No,No,2022-04-26 04:09:56,04:09:56,No
330,971,1,Email,Yes,Yes,No,No,2022-04-16 15:55:30,15:55:30,No
331,9765,1,Email,Yes,Yes,No,No,2022-04-30 12:55:18,12:55:18,No
332,5821,1,Email,Yes,Yes,Yes,No,2022-04-06 12:57:10,12:57:10,No
333,4821,1,Email,Yes,Yes,No,No,2022-05-01 14:35:55,14:35:55,No
334,6219,1,Email,Yes,Yes,Yes,No,2022-04-02 16:36:58,16:36:58,No
335,2800,1,Email,Yes,Yes,No,No,2022-04-29 10:36:57,10:36:57,No
336,9373,1,Email,Yes,Yes,No,No,2022-04-02 14:00:18,14:00:18,No
337,7165,1,Email,Yes,Yes,No,No,2022-03-31 14:17:48,14:17:48,No
338,6121,1,Email,Yes,Yes,Yes,No,2022-04-05 12:20:19,12:20:19,No
339,3517,1,Email,Yes,Yes,No,No,2022-03-30 15:10:23,15:10:23,No
340,5756,1,Email,Yes,Yes,No,No,2022-04-18 17:21:19,17:21:19,No
341,416,1,Email,Yes,Yes,Yes,No,2022-03-19 06:11:20,06:11:20,No
342,6,1,Email,Yes,Yes,No,No,2022-04-23 16:39:00,16:39:00,No
343,7438,1,Email,Yes,Yes,No,No,2022-03-23 13:50:26,13:50:26,No
344,1325,1,Email,Yes,Yes,Yes,No,2022-04-21 12:01:45,12:01:45,No
345,4808,1,Email,Yes,Yes,Yes,No,2022-04-11 15:37:50,15:37:50,No
346,4745,1,Email,Yes,Yes,No,No,2022-04-06 14:53:32,14:53:32,No
347,9605,1,Email,Yes,Yes,No,No,2022-04-03 12:43:24,12:43:24,No
348,8776,1,Email,Yes,Yes,No,No,2022-03-28 10:05:30,10:05:30,No
349,5213,1,Email,Yes,Yes,No,No,2022-04-29 13:39:16,13:39:16,No
350,8018,1,Email,Yes,Yes,No,No,2022-04-15 10:57:59,10:57:59,No
351,2317,1,Email,Yes,Yes,Yes,No,2022-04-30 14:00:25,14:00:25,No
352,8522,1,Email,Yes,Yes,No,Yes,2022-04-07 10:39:48,10:39:48,No
353,840,1,Email,Yes,Yes,No,No,2022-04-03 13:36:00,13:36:00,No
354,8790,1,Email,Yes,Yes,No,No,2022-04-09 15:47:14,15:47:14,No
355,5303,1,Email,Yes,Yes,No,No,2022-04-26 14:09:06,14:09:06,Yes
356,704,1,Email,Yes,Yes,No,No,2022-04-23 11:28:29,11:28:29,No
357,7084,1,Email,Yes,Yes,No,No,2022-04-17 16:59:25,16:59:25,Yes
358,4357,1,Email,Yes,Yes,No,Yes,2022-04-15 14:37:09,14:37:09,No
359,1465,1,Email,Yes,Yes,Yes,No,2022-03-21 15:30:19,15:30:19,No
360,5852,1,Email,Yes,Yes,No,Yes,2022-04-03 19:24:57,19:24:57,No
361,8398,1,Email,Yes,Yes,No,No,2022-04-04 09:54:35,09:54:35,Yes
362,5916,1,Email,Yes,Yes,Yes,No,2022-05-01 18:15:24,18:15:24,No
363,2595,1,Email,Yes,Yes,Yes,No,2022-04-12 12:42:50,12:42:50,No
364,3191,1,Email,Yes,Yes,No,No,2022-04-26 15:13:09,15:13:09,No
365,9471,1,Email,Yes,Yes,Yes,No,2022-04-12 15:02:56,15:02:56,No
366,5847,1,Email,Yes,Yes,No,No,2022-04-06 19:16:08,19:16:08,No
367,4355,1,Email,Yes,Yes,Yes,No,2022-05-03 12:22:08,12:22:08,No
368,2017,1,Email,Yes,Yes,Yes,No,2022-05-02 11:30:26,11:30:26,Yes
369,2250,1,Email,Yes,Yes,No,No,2022-03-23 14:13:06,14:13:06,No
370,7259,1,Email,Yes,Yes,Yes,No,2022-03-31 05:20:50,05:20:50,No
371,5571,1,Email,Yes,Yes,No,No,2022-04-23 13:24:17,13:24:17,No
372,6234,1,Email,Yes,No,No,No,2022-04-23 13:38:19,13:38:19,No
373,1613,1,Email,Yes,Yes,No,No,2022-04-11 08:00:14,08:00:14,No
374,5043,1,Email,Yes,Yes,No,No,2022-03-25 15:56:43,15:56:43,No
375,6598,1,Email,Yes,Yes,Yes,No,2022-04-04 18:49:35,18:49:35,No
376,5707,1,Email,Yes,Yes,No,No,2022-04-17 16:31:52,16:31:52,No
377,484,1,Email,Yes,Yes,No,No,2022-04-22 14:40:43,14:40:43,No
378,5290,1,Email,Yes,Yes,Yes,No,2022-04-21 12:45:36,12:45:36,No
379,1844,1,Email,Yes,No,No,No,2022-04-27 14:25:57,14:25:57,No
380,8550,1,Email,Yes,Yes,No,Yes,2022-04-07 08:13:01,08:13:01,No
381,6159,1,Email,Yes,Yes,No,No,2022-03-20 13:06:36,13:06:36,No
382,6912,1,Email,Yes,Yes,No,No,2022-04-11 15:01:20,15:01:20,No
383,4663,1,Email,Yes,Yes,No,No,2022-04-17 12:22:59,12:22:59,Yes
384,8232,1,Email,Yes,Yes,No,No,2022-03-20 10:54:19,10:54:19,No
385,6886,1,Email,Yes,Yes,No,No,2022-03-29 06:54:00,06:54:00,No
386,6771,1,Email,Yes,Yes,Yes,No,2022-03-22 10:00:48,10:00:48,Yes
387,5510,1,Email,Yes,Yes,No,No,2022-03-21 15:27:29,15:27:29,No
388,4720,1,Email,Yes,Yes,No,No,2022-03-27 15:36:51,15:36:51,No
389,5198,1,Email,Yes,Yes,No,No,2022-04-09 11:16:47,11:16:47,No
390,524,1,Email,Yes,Yes,No,No,2022-03-20 17:54:32,17:54:32,No
391,4146,1,Email,Yes,Yes,No,Yes,2022-04-08 17:46:42,17:46:42,No
392,8936,1,Email,Yes,Yes,No,No,2022-03-25 12:51:38,12:51:38,No
393,68,1,Email,Yes,Yes,No,No,2022-03-31 11:35:13,11:35:13,No
394,4157,1,Email,Yes,Yes,No,No,2022-04-05 16:25:50,16:25:50,No
395,4630,1,Email,Yes,Yes,No,No,2022-04-02 10:45:22,10:45:22,No
396,6326,1,Email,Yes,Yes,Yes,No,2022-04-15 10:57:20,10:57:20,No
397,2841,1,Email,Yes,Yes,No,No,2022-03-26 13:25:38,13:25:38,No
398,3510,1,Email,Yes,Yes,No,No,2022-04-14 09:58:21,09:58:21,No
399,5102,1,Email,Yes,Yes,Yes,No,2022-03-20 16:43:53,16:43:53,No
400,7903,1,Email,Yes,Yes,No,No,2022-04-16 16:35:13,16:35:13,No
401,6892,1,Email,Yes,Yes,Yes,No,2022-03-25 20:43:19,20:43:19,No
402,7397,1,Email,Yes,Yes,Yes,No,2022-04-02 11:13:26,11:13:26,No
403,5967,1,Email,Yes,Yes,Yes,No,2022-04-01 17:12:57,17:12:57,No
404,791,1,Email,Yes,Yes,No,No,2022-04-27 17:01:34,17:01:34,No
405,4299,1,Email,Yes,Yes,No,No,2022-03-24 16:08:39,16:08:39,No
406,6703,1,Email,Yes,Yes,No,No,2022-03-22 13:26:00,13:26:00,No
407,7882,1,Email,Yes,Yes,Yes,Yes,2022-04-11 13:38:33,13:38:33,No
408,4198,1,Email,Yes,No,No,No,2022-03-29 10:39:49,10:39:49,No
409,7330,1,Email,Yes,Yes,No,Yes,2022-03-26 17:59:04,17:59:04,No
410,3749,1,Email,Yes,Yes,No,No,2022-04-14 09:31:40,09:31:40,No
411,1711,1,Email,Yes,Yes,No,No,2022-04-18 12:23:13,12:23:13,No
412,6392,1,Email,Yes,Yes,No,No,2022-03-18 10:56:01,10:56:01,No
413,7035,1,Email,Yes,Yes,No,No,2022-04-09 13:00:27,13:00:27,No
414,5941,1,Email,Yes,Yes,No,No,2022-04-13 12:23:25,12:23:25,No
415,2870,1,Email,Yes,Yes,No,No,2022-03-28 13:14:10,13:14:10,No
416,2103,1,Email,Yes,Yes,No,No,2022-04-07 21:26:35,21:26:35,No
417,5345,1,Email,Yes,Yes,No,No,2022-03-29 08:35:11,08:35:11,No
418,2920,1,Email,Yes,Yes,No,No,2022-04-07 15:20:43,15:20:43,No
419,1043,1,Email,Yes,Yes,No,No,2022-04-16 08:39:00,08:39:00,No
420,2070,1,Email,Yes,Yes,No,No,2022-03-17 08:56:56,08:56:56,No
421,2055,1,Email,Yes,Yes,No,No,2022-03-19 12:10:56,12:10:56,No
422,1728,1,Email,Yes,Yes,No,No,2022-04-30 12:16:06,12:16:06,No
423,6598,1,Email,Yes,Yes,No,No,2022-04-18 13:04:41,13:04:41,No
424,8662,1,Email,Yes,Yes,No,No,2022-04-01 16:41:30,16:41:30,No
425,7927,1,Email,Yes,Yes,No,No,2022-04-24 11:23:36,11:23:36,No
426,3155,1,Email,Yes,Yes,No,No,2022-04-17 11:32:11,11:32:11,No
427,4889,1,Email,Yes,Yes,No,No,2022-03-27 14:41:17,14:41:17,No
428,3717,1,Email,Yes,Yes,Yes,No,2022-05-03 20:14:18,20:14:18,Yes
429,553,1,Email,Yes,Yes,No,No,2022-04-27 12:02:56,12:02:56,No
430,7607,1,Email,Yes,Yes,No,No,2022-04-12 13:47:19,13:47:19,No
431,4700,1,Email,Yes,Yes,No,No,2022-03-23 09:42:18,09:42:18,No
432,4689,1,Email,Yes,Yes,No,No,2022-04-28 11:23:44,11:23:44,No
433,3183,1,Email,Yes,Yes,Yes,No,2022-04-28 09:03:59,09:03:59,No
434,3507,1,Email,Yes,Yes,No,No,2022-03-25 11:50:12,11:50:12,No
435,9785,1,Email,Yes,Yes,Yes,No,2022-04-16 12:48:38,12:48:38,No
436,8635,1,Email,Yes,Yes,No,Yes,2022-04-16 16:18:04,16:18:04,No
437,7762,1,Email,Yes,Yes,No,No,2022-04-13 14:11:30,14:11:30,No
438,4331,1,Email,Yes,Yes,No,Yes,2022-05-03 14:25:51,14:25:51,No
439,2140,1,Email,Yes,Yes,Yes,No,2022-04-30 13:56:45,13:56:45,No
440,7144,1,Email,Yes,Yes,No,No,2022-04-05 11:28:35,11:28:35,No
441,7745,1,Email,Yes,Yes,No,No,2022-03-29 14:43:01,14:43:01,No
442,7561,1,Email,Yes,Yes,Yes,Yes,2022-04-01 15:13:32,15:13:32,No
443,253,1,Email,Yes,Yes,No,No,2022-04-03 14:41:22,14:41:22,No
444,2443,1,Email,Yes,Yes,Yes,No,2022-05-02 18:49:55,18:49:55,No
445,4534,1,Email,Yes,Yes,No,No,2022-04-23 11:50:22,11:50:22,No
446,8217,1,Email,Yes,Yes,No,No,2022-04-12 07:02:33,07:02:33,No
447,9269,1,Email,Yes,Yes,Yes,No,2022-04-01 13:08:30,13:08:30,No
448,4016,1,Email,Yes,Yes,Yes,No,2022-04-18 10:37:24,10:37:24,No
449,8780,1,Email,Yes,Yes,No,No,2022-04-18 12:25:03,12:25:03,No
450,2947,1,Email,Yes,Yes,No,No,2022-04-01 10:35:17,10:35:17,No
451,4655,1,Email,Yes,Yes,No,No,2022-05-03 10:15:57,10:15:57,No
452,4389,1,Email,Yes,Yes,No,No,2022-04-23 14:42:36,14:42:36,No
453,2494,1,Email,Yes,Yes,No,No,2022-03-28 11:55:25,11:55:25,No
454,6855,1,Email,Yes,Yes,No,No,2022-04-17 15:06:33,15:06:33,No
455,5099,1,Email,Yes,Yes,No,No,2022-04-05 16:41:45,16:41:45,No
456,3847,1,Email,Yes,Yes,No,No,2022-03-26 16:46:36,16:46:36,No
457,4359,1,Email,Yes,Yes,No,No,2022-03-30 11:50:40,11:50:40,No
458,5797,1,Email,Yes,Yes,No,No,2022-03-31 11:37:21,11:37:21,Yes
459,4662,1,Email,Yes,Yes,No,No,2022-04-19 07:08:55,07:08:55,No
460,9683,1,Email,Yes,Yes,Yes,No,2022-04-22 18:06:21,18:06:21,No
461,8047,1,Email,Yes,Yes,No,No,2022-04-08 12:21:28,12:21:28,No
462,6630,1,Email,Yes,No,No,No,2022-05-02 10:50:01,10:50:01,Yes
463,9407,1,Email,Yes,Yes,No,No,2022-04-04 10:44:26,10:44:26,Yes
464,2017,1,Email,Yes,Yes,Yes,No,2022-04-01 11:50:27,11:50:27,No
465,4200,1,Email,Yes,Yes,Yes,No,2022-03-20 14:55:57,14:55:57,No
466,8018,1,Email,Yes,Yes,No,No,2022-04-26 09:38:01,09:38:01,No
467,776,1,Email,Yes,Yes,No,No,2022-04-14 12:46:20,12:46:20,No
468,801,1,Email,Yes,Yes,No,No,2022-03-22 14:46:13,14:46:13,No
469,6764,1,Email,Yes,Yes,No,No,2022-04-03 06:15:45,06:15:45,No
470,7195,1,Email,Yes,Yes,No,No,2022-03-29 12:56:04,12:56:04,No
471,8203,1,Email,Yes,Yes,Yes,No,2022-03-31 08:31:29,08:31:29,No
472,6395,1,Email,Yes,Yes,No,No,2022-04-22 12:04:25,12:04:25,No
473,7227,1,Email,Yes,Yes,No,No,2022-04-19 14:20:46,14:20:46,No
474,2873,2,Mobile App Notifications,Yes,Yes,No,Yes,2022-03-30 15:53:05,15:53:05,No
475,3490,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-23 12:01:15,12:01:15,No
476,6448,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-08 14:54:47,14:54:47,No
477,4825,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-24 12:50:01,12:50:01,No
478,2651,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-12 10:51:46,10:51:46,No
479,8037,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-30 07:13:31,07:13:31,Yes
480,5576,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-21 16:27:23,16:27:23,No
481,9414,2,Mobile App Notifications,Yes,No,No,No,2022-04-18 11:31:01,11:31:01,No
482,1050,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-27 14:16:01,14:16:01,No
483,6437,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-05 14:24:41,14:24:41,No
484,1730,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-13 12:54:45,12:54:45,No
485,6231,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-26 11:18:04,11:18:04,No
486,5463,2,Mobile App Notifications,Yes,Yes,No,Yes,2022-04-28 15:08:58,15:08:58,No
487,5446,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-08 12:02:29,12:02:29,No
488,8024,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-24 13:16:25,13:16:25,No
489,7243,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-15 15:37:28,15:37:28,No
490,484,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-24 15:13:26,15:13:26,No
491,7024,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-11 13:54:49,13:54:49,No
492,6668,2,Mobile App Notifications,Yes,Yes,No,Yes,2022-04-22 14:29:46,14:29:46,No
493,9028,2,Mobile App Notifications,Yes,Yes,No,No,2022-05-01 08:42:11,08:42:11,No
494,9648,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-26 13:01:13,13:01:13,No
495,7520,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-24 20:44:38,20:44:38,Yes
496,9240,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-24 13:37:49,13:37:49,No
497,2401,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-26 15:51:19,15:51:19,No
498,3903,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-09 14:57:01,14:57:01,No
499,9224,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-25 16:57:34,16:57:34,No
500,4264,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-03 15:42:21,15:42:21,No
501,7755,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-01 11:58:01,11:58:01,No
502,2000,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-07 10:13:49,10:13:49,No
503,3354,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-25 14:49:02,14:49:02,No
504,3856,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-25 08:23:06,08:23:06,No
505,1421,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-03-30 13:22:00,13:22:00,No
506,8489,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-18 15:19:36,15:19:36,No
507,8061,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-03-27 15:39:23,15:39:23,No
508,8708,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-21 16:43:48,16:43:48,No
509,4473,2,Mobile App Notifications,Yes,Yes,No,Yes,2022-04-18 08:46:09,08:46:09,Yes
510,1941,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-26 12:01:58,12:01:58,No
511,7485,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-17 14:18:10,14:18:10,No
512,4118,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-27 18:55:20,18:55:20,No
513,493,2,Mobile App Notifications,Yes,Yes,No,Yes,2022-03-30 10:06:49,10:06:49,No
514,9886,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-30 08:35:07,08:35:07,No
515,2265,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-10 07:19:20,07:19:20,No
516,9817,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-15 14:20:43,14:20:43,No
517,1497,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-12 15:00:34,15:00:34,Yes
518,7229,2,Mobile App Notifications,Yes,No,Yes,No,2022-03-30 11:44:45,11:44:45,Yes
519,9616,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-31 14:51:17,14:51:17,No
520,7272,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-09 14:33:38,14:33:38,No
521,5440,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-03-24 12:39:49,12:39:49,No
522,9581,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-03-26 11:35:58,11:35:58,No
523,7339,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-11 10:35:59,10:35:59,No
524,6823,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-01 13:46:34,13:46:34,No
525,6440,2,Mobile App Notifications,Yes,Yes,No,Yes,2022-04-23 09:53:41,09:53:41,No
526,7335,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-24 13:16:49,13:16:49,No
527,7728,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-13 07:21:32,07:21:32,No
528,3320,2,Mobile App Notifications,Yes,Yes,No,Yes,2022-04-03 15:08:05,15:08:05,Yes
529,4124,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-03 15:01:17,15:01:17,No
530,5710,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-16 13:49:23,13:49:23,No
531,8910,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-24 11:29:11,11:29:11,No
532,4892,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-12 14:13:42,14:13:42,No
533,1734,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-29 10:30:43,10:30:43,No
534,5494,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-11 08:41:36,08:41:36,No
535,7421,2,Mobile App Notifications,Yes,No,Yes,No,2022-04-20 16:04:20,16:04:20,No
536,5712,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-11 12:36:44,12:36:44,No
537,4820,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-18 10:44:54,10:44:54,Yes
538,1986,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-29 13:16:36,13:16:36,No
539,8658,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-30 16:07:55,16:07:55,No
540,127,2,Mobile App Notifications,Yes,Yes,No,Yes,2022-03-26 08:32:41,08:32:41,No
541,6489,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-22 14:50:38,14:50:38,No
542,3189,2,Mobile App Notifications,Yes,Yes,Yes,Yes,2022-03-24 11:18:45,11:18:45,No
543,2858,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-06 14:26:53,14:26:53,No
544,7535,2,Mobile App Notifications,Yes,No,No,Yes,2022-03-31 14:27:35,14:27:35,No
545,8836,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-03 11:55:18,11:55:18,No
546,1416,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-27 15:31:06,15:31:06,Yes
547,3388,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-24 16:09:20,16:09:20,No
548,6315,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-27 09:47:22,09:47:22,No
549,3475,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-26 17:37:29,17:37:29,Yes
550,6986,2,Mobile App Notifications,Yes,Yes,No,Yes,2022-04-18 11:06:39,11:06:39,Yes
551,4064,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-27 16:42:56,16:42:56,No
552,3859,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-04 13:36:28,13:36:28,No
553,1132,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-25 11:27:55,11:27:55,No
554,8835,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-05 13:33:19,13:33:19,No
555,611,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-06 09:54:30,09:54:30,No
556,2543,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-24 15:27:54,15:27:54,No
557,8398,2,Mobile App Notifications,Yes,Yes,Yes,Yes,2022-04-22 08:34:53,08:34:53,No
558,239,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-28 10:58:54,10:58:54,No
559,8453,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-03-26 12:49:22,12:49:22,No
560,8710,2,Mobile App Notifications,Yes,No,No,No,2022-04-10 16:09:00,16:09:00,Yes
561,156,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-03 11:02:37,11:02:37,No
562,107,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-19 14:23:41,14:23:41,Yes
563,3186,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-15 16:39:49,16:39:49,No
564,7447,2,Mobile App Notifications,Yes,Yes,Yes,Yes,2022-04-01 11:37:52,11:37:52,No
565,8648,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-21 17:11:11,17:11:11,No
566,6443,2,Mobile App Notifications,Yes,No,Yes,No,2022-03-28 13:26:29,13:26:29,No
567,8157,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-09 09:30:20,09:30:20,No
568,734,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-03-31 19:09:15,19:09:15,Yes
569,421,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-09 10:59:21,10:59:21,No
570,3060,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-03 13:52:19,13:52:19,No
571,8753,2,Mobile App Notifications,Yes,Yes,Yes,Yes,2022-04-21 19:59:51,19:59:51,No
572,4541,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-29 16:50:27,16:50:27,No
573,6341,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-28 14:27:45,14:27:45,No
574,6508,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-25 11:01:09,11:01:09,No
575,2181,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-21 13:26:52,13:26:52,No
576,2020,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-25 13:06:48,13:06:48,Yes
577,7676,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-13 15:40:25,15:40:25,No
578,7017,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-17 11:21:01,11:21:01,No
579,3399,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-02 06:18:25,06:18:25,No
580,8047,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-26 16:34:55,16:34:55,No
581,3692,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-27 12:17:24,12:17:24,No
582,8914,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-06 11:12:50,11:12:50,No
583,8194,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-29 10:29:31,10:29:31,No
584,2,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-03 15:24:33,15:24:33,No
585,1177,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-03-27 15:38:24,15:38:24,No
586,7083,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-18 16:13:22,16:13:22,No
587,3513,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-21 12:36:54,12:36:54,No
588,9630,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-25 13:07:45,13:07:45,No
589,9263,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-30 12:56:12,12:56:12,No
590,6454,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-02 06:24:09,06:24:09,No
591,4173,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-23 11:29:21,11:29:21,No
592,9658,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-25 17:29:39,17:29:39,No
593,1577,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-27 10:46:05,10:46:05,No
594,8079,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-11 14:17:10,14:17:10,No
595,1447,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-04 15:54:12,15:54:12,No
596,3664,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-30 10:29:26,10:29:26,No
597,9196,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-21 08:47:17,08:47:17,No
598,9424,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-03 16:09:32,16:09:32,No
599,6323,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-31 15:58:52,15:58:52,No
600,1725,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-09 09:10:51,09:10:51,No
601,2615,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-01 10:09:12,10:09:12,Yes
602,6420,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-13 10:17:03,10:17:03,No
603,9779,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-08 15:26:17,15:26:17,No
604,7418,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-20 08:55:47,08:55:47,No
605,5657,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-03-27 12:48:02,12:48:02,No
606,331,2,Mobile App Notifications,Yes,Yes,No,No,2022-03-29 17:15:05,17:15:05,No
607,9316,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-03 08:06:38,08:06:38,No
608,4022,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-01 10:17:12,10:17:12,No
609,225,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-06 19:55:50,19:55:50,No
610,8761,2,Mobile App Notifications,Yes,Yes,Yes,Yes,2022-04-26 14:09:41,14:09:41,No
611,7653,2,Mobile App Notifications,Yes,Yes,Yes,No,2022-04-04 18:39:01,18:39:01,No
612,3593,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-18 18:12:21,18:12:21,No
613,3031,2,Mobile App Notifications,Yes,Yes,No,No,2022-04-18 11:10:22,11:10:22,No
