customer_id,age,job,marital,education,credit_default,customer_segment,region,income,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management
286,34,admin,married,tertiary,no,High-Value,Urban,3459,yes,yes,yes,yes,yes,no,yes
287,32,blue-collar,married,tertiary,no,Middle-Market,Urban,1438,yes,no,yes,yes,no,yes,no
288,39,blue-collar,married,secondary,no,Middle-Market,Suburban,1119,yes,yes,no,yes,no,no,yes
289,44,technician,married,primary,no,Middle-Market,Urban,4310,yes,yes,yes,yes,no,yes,no
290,65,retired,married,tertiary,no,Retired,Urban,2538,no,yes,yes,yes,no,no,no
291,36,admin,married,tertiary,no,Middle-Market,Urban,4585,yes,yes,no,yes,yes,yes,no
292,33,admin,married,secondary,no,Middle-Market,Rural,3499,yes,yes,no,yes,no,yes,no
293,48,management,single,tertiary,no,Middle-Market,Suburban,7642,yes,yes,no,yes,no,yes,yes
294,44,blue-collar,single,primary,no,Middle-Market,Rural,3063,yes,no,no,no,no,no,yes
295,58,admin,single,secondary,no,Middle-Market,Suburban,3965,yes,no,no,yes,no,yes,no
296,34,blue-collar,married,primary,no,High-Value,Urban,2663,yes,yes,no,yes,no,no,no
297,60,self-employed,married,tertiary,no,Budget-Conscious,Urban,3134,yes,yes,no,yes,no,yes,no
298,55,technician,married,secondary,no,Middle-Market,Suburban,3658,yes,yes,yes,yes,no,no,yes
299,48,services,married,tertiary,no,Budget-Conscious,Suburban,2830,yes,yes,no,yes,no,yes,no
300,31,admin,married,secondary,no,Budget-Conscious,Suburban,3812,yes,yes,yes,yes,no,yes,no
301,32,admin,married,secondary,no,Budget-Conscious,Suburban,4657,yes,yes,no,no,yes,yes,no
302,70,blue-collar,married,primary,no,Retired,Urban,3025,yes,yes,no,yes,no,yes,no
303,43,blue-collar,married,primary,no,Budget-Conscious,Urban,3585,yes,yes,no,yes,yes,yes,no
304,47,services,married,primary,no,Middle-Market,Urban,3091,yes,yes,yes,yes,no,yes,no
305,26,services,single,secondary,no,Young Professionals,Urban,2609,yes,yes,no,no,no,yes,no
306,18,student,single,tertiary,no,Young Professionals,Urban,756,yes,yes,no,yes,no,yes,no
307,51,blue-collar,married,secondary,no,Budget-Conscious,Urban,1791,yes,yes,yes,yes,no,yes,no
308,18,entrepreneur,divorced,secondary,no,Budget-Conscious,Suburban,5567,no,yes,yes,yes,no,yes,no
309,52,self-employed,married,tertiary,no,Middle-Market,Urban,5167,yes,no,yes,yes,yes,yes,no
310,35,technician,married,tertiary,no,Budget-Conscious,Urban,3616,yes,yes,yes,no,no,no,no
311,67,blue-collar,divorced,secondary,no,Retired,Suburban,1669,no,yes,yes,yes,yes,no,no
312,41,admin,married,tertiary,no,High-Value,Urban,4613,yes,no,yes,no,yes,yes,no
313,38,admin,divorced,secondary,no,Middle-Market,Urban,3683,no,yes,no,yes,no,yes,no
314,19,student,married,tertiary,no,Budget-Conscious,Urban,442,no,yes,no,yes,no,no,no
315,61,management,married,secondary,no,Retired,Suburban,8907,yes,yes,yes,yes,no,yes,no
316,58,services,divorced,secondary,no,Middle-Market,Suburban,1540,yes,no,yes,yes,yes,yes,no
317,61,blue-collar,divorced,primary,no,Retired,Suburban,3815,yes,yes,no,yes,no,yes,no
318,33,technician,married,secondary,no,Budget-Conscious,Suburban,4056,yes,yes,no,yes,no,yes,no
319,40,technician,married,tertiary,no,High-Value,Urban,4334,yes,no,yes,yes,no,yes,yes
320,41,technician,single,secondary,no,Middle-Market,Urban,4462,yes,yes,yes,yes,no,yes,no
321,41,blue-collar,divorced,primary,no,Middle-Market,Urban,3706,yes,yes,no,yes,no,yes,no
322,30,services,married,secondary,no,Budget-Conscious,Suburban,3137,yes,yes,no,yes,no,yes,no
323,35,services,married,primary,no,Budget-Conscious,Suburban,1275,yes,yes,yes,yes,no,yes,no
324,44,technician,divorced,secondary,no,Middle-Market,Urban,2884,no,yes,yes,yes,yes,yes,yes
325,23,student,single,secondary,no,Budget-Conscious,Urban,1104,no,yes,no,no,no,no,no
326,31,services,married,secondary,no,High-Value,Urban,2491,yes,yes,yes,yes,yes,yes,no
327,87,retired,married,secondary,no,Budget-Conscious,Rural,2656,no,yes,no,no,no,no,no
328,37,services,married,secondary,no,Budget-Conscious,Rural,3349,yes,yes,yes,yes,yes,yes,no
329,50,blue-collar,married,secondary,no,High-Value,Urban,3662,yes,yes,no,yes,no,yes,no
330,51,technician,married,primary,no,Middle-Market,Urban,3986,yes,yes,yes,yes,no,yes,no
331,57,blue-collar,married,secondary,no,High-Value,Suburban,3114,yes,no,no,yes,yes,no,no
332,76,self-employed,divorced,tertiary,no,Budget-Conscious,Urban,3182,yes,no,yes,yes,no,no,yes
333,45,admin,married,secondary,no,Budget-Conscious,Urban,4604,yes,no,yes,yes,no,yes,yes
334,39,admin,married,tertiary,no,Budget-Conscious,Urban,3805,yes,no,no,yes,no,yes,yes
335,49,admin,single,secondary,no,Budget-Conscious,Urban,4947,yes,yes,no,yes,no,no,no
336,58,admin,married,tertiary,no,Budget-Conscious,Suburban,3118,yes,yes,no,yes,no,yes,no
337,42,management,married,secondary,no,Middle-Market,Suburban,9456,yes,no,yes,yes,yes,yes,no
338,33,services,married,tertiary,no,High-Value,Urban,3249,yes,yes,no,yes,yes,no,yes
339,70,blue-collar,divorced,secondary,no,Retired,Urban,3784,yes,yes,no,no,yes,yes,yes
340,43,admin,single,secondary,no,High-Value,Urban,4889,no,no,no,no,no,yes,no
341,32,blue-collar,divorced,primary,no,Middle-Market,Urban,3173,yes,no,no,yes,no,no,no
342,51,blue-collar,divorced,tertiary,yes,High-Value,Urban,2068,yes,yes,no,yes,no,no,no
343,43,technician,married,tertiary,no,Middle-Market,Urban,3719,yes,yes,no,no,yes,yes,no
344,40,blue-collar,married,primary,no,Budget-Conscious,Suburban,2827,yes,yes,yes,no,no,yes,no
345,22,blue-collar,single,primary,no,Young Professionals,Suburban,1242,yes,no,yes,yes,no,yes,no
346,42,services,married,tertiary,no,Middle-Market,Urban,1541,yes,yes,yes,yes,no,no,no
347,34,services,married,tertiary,no,Middle-Market,Urban,3384,yes,yes,yes,yes,yes,yes,no
348,54,admin,married,tertiary,no,Middle-Market,Urban,3333,yes,no,yes,yes,no,yes,yes
349,49,blue-collar,married,tertiary,no,Budget-Conscious,Urban,1041,yes,no,no,yes,no,yes,no
350,56,services,married,secondary,no,Budget-Conscious,Urban,2270,no,yes,yes,yes,yes,yes,no
351,32,blue-collar,single,secondary,no,Budget-Conscious,Suburban,3162,yes,no,yes,yes,no,yes,no
352,38,management,married,primary,no,Middle-Market,Rural,8302,yes,yes,yes,yes,yes,no,no
353,20,services,single,secondary,no,Young Professionals,Urban,2517,no,no,no,yes,no,yes,no
354,34,technician,married,secondary,no,Middle-Market,Urban,2786,yes,no,no,yes,no,yes,no
355,32,admin,married,secondary,no,Middle-Market,Urban,3711,yes,no,yes,no,no,yes,no
356,52,services,single,secondary,no,High-Value,Urban,1276,yes,yes,no,yes,yes,yes,no
357,43,admin,married,tertiary,no,Middle-Market,Rural,3079,yes,no,yes,yes,no,yes,no
358,79,retired,divorced,secondary,yes,Budget-Conscious,Urban,2082,no,yes,yes,yes,no,yes,no
359,39,unemployed,single,primary,no,High-Value,Urban,488,yes,yes,no,yes,yes,no,yes
360,86,retired,divorced,secondary,no,Retired,Urban,-987,yes,yes,yes,yes,yes,no,no
361,97,blue-collar,single,secondary,no,Retired,Suburban,1481,no,yes,yes,no,yes,yes,no
362,28,services,married,primary,no,Young Professionals,Urban,2077,yes,no,no,yes,no,no,no
363,50,blue-collar,married,primary,no,Budget-Conscious,Suburban,3241,yes,yes,no,yes,yes,yes,yes
364,50,blue-collar,married,primary,no,Middle-Market,Rural,2979,yes,yes,yes,yes,no,yes,no
365,60,unemployed,divorced,secondary,no,Budget-Conscious,Urban,938,yes,yes,no,yes,no,no,no
366,49,blue-collar,married,secondary,no,Middle-Market,Suburban,2988,no,yes,no,yes,yes,yes,no
367,19,student,single,tertiary,no,Budget-Conscious,Urban,355,no,yes,no,yes,yes,yes,no
368,59,unemployed,single,secondary,no,High-Value,Rural,788,yes,no,no,yes,no,yes,yes
369,46,technician,married,tertiary,no,High-Value,Urban,2886,yes,yes,yes,yes,yes,no,no
370,43,admin,married,secondary,no,Middle-Market,Urban,4033,yes,no,yes,yes,no,no,no
371,59,admin,married,tertiary,no,Middle-Market,Suburban,4963,yes,no,yes,yes,no,yes,no
372,38,admin,married,tertiary,no,High-Value,Suburban,3527,yes,yes,yes,yes,yes,no,no
373,50,admin,married,secondary,no,Budget-Conscious,Urban,4785,yes,yes,yes,yes,no,yes,no
374,41,services,married,primary,no,Middle-Market,Suburban,2129,yes,yes,yes,yes,no,yes,no
375,28,admin,single,tertiary,no,Budget-Conscious,Suburban,3657,yes,yes,no,yes,no,yes,no
376,38,entrepreneur,single,tertiary,no,Middle-Market,Suburban,5108,yes,no,yes,yes,no,no,no
377,36,management,divorced,tertiary,no,Budget-Conscious,Rural,6075,no,yes,no,yes,yes,yes,no
378,57,admin,married,secondary,no,Budget-Conscious,Urban,4869,yes,no,yes,yes,no,yes,no
379,26,management,single,tertiary,no,Budget-Conscious,Suburban,9894,yes,yes,no,yes,yes,no,yes
380,56,technician,married,tertiary,no,Middle-Market,Urban,3560,yes,yes,no,yes,no,yes,no
381,51,admin,married,secondary,no,Middle-Market,Urban,3779,no,no,yes,yes,yes,yes,no
382,35,services,married,tertiary,no,Middle-Market,Urban,1612,no,no,yes,yes,no,no,no
383,51,services,divorced,primary,no,Middle-Market,Urban,1962,yes,no,yes,yes,no,yes,no
384,37,management,single,secondary,no,Middle-Market,Suburban,9521,yes,yes,yes,yes,no,yes,no
385,54,services,married,primary,no,Middle-Market,Suburban,1397,yes,yes,yes,yes,yes,yes,no
386,42,management,married,tertiary,no,Middle-Market,Suburban,8920,yes,no,yes,yes,yes,yes,no
387,55,technician,married,secondary,no,Middle-Market,Suburban,3586,yes,yes,no,yes,yes,yes,no
388,27,technician,single,secondary,no,Budget-Conscious,Urban,3952,yes,no,no,yes,no,no,no
389,50,self-employed,married,tertiary,no,Budget-Conscious,Urban,4275,yes,yes,no,yes,no,yes,yes
390,45,management,single,tertiary,no,High-Value,Urban,7819,yes,yes,no,yes,yes,no,no
391,23,student,single,tertiary,no,Young Professionals,Urban,1314,no,no,no,yes,no,yes,no
392,35,blue-collar,single,tertiary,no,Budget-Conscious,Urban,2408,no,yes,yes,yes,yes,yes,yes
393,37,blue-collar,married,secondary,no,Middle-Market,Suburban,3860,yes,yes,yes,yes,no,no,no
394,59,self-employed,married,tertiary,no,High-Value,Urban,5537,yes,no,yes,yes,yes,no,no
395,36,entrepreneur,married,tertiary,no,High-Value,Urban,6992,yes,yes,yes,yes,no,yes,yes
396,34,unemployed,single,secondary,no,Middle-Market,Suburban,444,no,yes,no,yes,no,no,no
397,56,management,married,primary,no,Budget-Conscious,Suburban,5518,yes,yes,yes,no,yes,no,no
398,55,blue-collar,married,secondary,yes,Middle-Market,Suburban,1407,no,no,yes,yes,no,yes,no
399,45,self-employed,married,secondary,no,Middle-Market,Suburban,5117,yes,no,yes,yes,yes,yes,no
400,47,self-employed,married,tertiary,no,Budget-Conscious,Urban,3393,no,yes,yes,no,yes,yes,no
401,57,admin,single,secondary,no,Middle-Market,Urban,4297,yes,no,yes,yes,no,yes,no
402,56,unemployed,married,tertiary,no,High-Value,Urban,324,no,yes,yes,yes,yes,yes,yes
403,48,blue-collar,single,secondary,no,High-Value,Urban,2394,yes,yes,no,yes,no,yes,no
404,44,management,single,primary,no,High-Value,Urban,8022,yes,no,yes,yes,yes,yes,yes
405,50,entrepreneur,single,secondary,no,Budget-Conscious,Suburban,4806,yes,yes,no,yes,yes,yes,no
406,56,management,married,primary,no,Budget-Conscious,Urban,8410,yes,yes,yes,yes,no,yes,no
407,50,blue-collar,married,primary,no,Middle-Market,Rural,2933,yes,yes,yes,yes,yes,yes,no
408,34,admin,married,secondary,no,Middle-Market,Rural,3348,no,yes,no,no,no,yes,yes
409,65,unemployed,divorced,secondary,no,Retired,Urban,115,yes,yes,yes,yes,no,no,no
410,49,admin,married,secondary,no,Budget-Conscious,Urban,4239,yes,no,yes,yes,no,yes,no
411,32,entrepreneur,divorced,tertiary,no,Middle-Market,Urban,2944,yes,yes,yes,yes,yes,no,yes
412,22,student,married,tertiary,no,Young Professionals,Suburban,36,no,yes,no,no,no,yes,no
413,18,student,single,secondary,no,Young Professionals,Suburban,71,no,yes,no,no,no,no,no
414,61,retired,divorced,primary,no,Budget-Conscious,Suburban,2984,yes,yes,yes,yes,no,no,no
415,52,services,married,secondary,no,Middle-Market,Urban,1973,yes,no,no,no,yes,no,yes
416,45,blue-collar,married,primary,no,Middle-Market,Rural,1995,yes,yes,no,yes,yes,yes,no
417,51,technician,married,tertiary,no,Middle-Market,Urban,4463,yes,yes,yes,no,no,yes,no
418,36,entrepreneur,married,secondary,no,Middle-Market,Urban,11999,yes,yes,yes,yes,no,yes,yes
419,55,services,married,secondary,no,Budget-Conscious,Suburban,1683,no,yes,no,yes,no,no,no
420,50,self-employed,married,tertiary,no,Budget-Conscious,Rural,2695,yes,yes,yes,yes,yes,yes,no
421,42,self-employed,married,secondary,no,Budget-Conscious,Urban,5159,yes,yes,yes,yes,no,yes,no
422,56,self-employed,married,secondary,no,Budget-Conscious,Urban,4353,yes,no,yes,yes,no,yes,yes
423,58,admin,single,tertiary,no,High-Value,Urban,4878,yes,no,yes,yes,yes,yes,yes
424,50,blue-collar,married,secondary,no,Middle-Market,Urban,3421,no,yes,no,yes,no,no,yes
425,30,admin,married,secondary,no,Middle-Market,Urban,3963,no,no,yes,no,no,yes,no
426,43,blue-collar,married,primary,no,Budget-Conscious,Suburban,3891,yes,no,no,yes,yes,yes,yes
427,48,blue-collar,single,secondary,no,Middle-Market,Rural,1389,no,yes,no,yes,yes,no,no
428,33,management,married,tertiary,no,Middle-Market,Suburban,6382,no,yes,yes,yes,yes,no,no
429,36,blue-collar,married,secondary,no,Middle-Market,Suburban,3671,yes,no,yes,yes,no,yes,no
430,46,admin,divorced,secondary,no,High-Value,Urban,3226,yes,yes,yes,yes,no,no,yes
431,47,admin,single,tertiary,no,Middle-Market,Rural,3437,yes,yes,no,yes,yes,yes,no
432,26,self-employed,single,tertiary,no,Young Professionals,Urban,5571,yes,yes,no,yes,no,yes,yes
433,48,services,married,primary,no,High-Value,Suburban,2456,yes,yes,yes,yes,yes,no,yes
434,38,admin,single,tertiary,yes,Middle-Market,Suburban,3449,yes,yes,yes,no,yes,yes,yes
435,28,admin,divorced,primary,no,Young Professionals,Urban,4148,yes,no,no,yes,no,yes,yes
436,34,services,single,secondary,yes,Middle-Market,Suburban,3018,yes,yes,no,yes,no,yes,no
437,46,admin,single,tertiary,no,Middle-Market,Urban,3250,yes,yes,yes,no,no,no,no
438,41,management,married,tertiary,no,High-Value,Urban,5017,yes,yes,no,yes,yes,no,yes
439,46,services,married,primary,no,Budget-Conscious,Suburban,2165,yes,yes,yes,yes,no,no,no
440,57,admin,married,secondary,no,High-Value,Urban,3021,yes,yes,yes,yes,yes,yes,no
441,50,admin,single,tertiary,no,Middle-Market,Suburban,4020,yes,yes,yes,yes,no,no,no
442,21,student,divorced,tertiary,no,Budget-Conscious,Urban,1368,yes,yes,no,yes,yes,no,no
443,26,blue-collar,married,primary,no,Young Professionals,Rural,3248,yes,no,no,yes,yes,yes,yes
444,48,blue-collar,single,tertiary,no,Middle-Market,Suburban,2964,yes,yes,no,yes,yes,yes,yes
445,36,management,married,tertiary,no,High-Value,Urban,8527,yes,yes,no,yes,yes,no,no
446,52,unemployed,married,tertiary,no,High-Value,Urban,702,yes,yes,yes,yes,yes,no,no
447,20,student,single,tertiary,yes,Young Professionals,Urban,1316,yes,no,no,yes,no,no,yes
448,37,self-employed,married,tertiary,no,Middle-Market,Suburban,3445,yes,no,yes,no,yes,yes,yes
449,46,blue-collar,divorced,primary,no,Budget-Conscious,Urban,1102,yes,yes,no,yes,no,yes,yes
450,27,admin,single,tertiary,no,Young Professionals,Suburban,3953,yes,no,no,yes,no,no,no
451,51,self-employed,single,tertiary,no,Middle-Market,Rural,3199,yes,yes,yes,yes,yes,yes,no
452,71,retired,married,primary,yes,Retired,Urban,2271,yes,yes,no,yes,no,no,no
453,16,blue-collar,single,secondary,no,Young Professionals,Rural,2574,yes,no,no,yes,no,no,yes
454,65,unemployed,married,primary,no,Retired,Rural,851,no,yes,yes,yes,no,no,no
455,46,admin,married,secondary,no,Budget-Conscious,Urban,4525,yes,yes,no,yes,no,yes,no
456,39,blue-collar,single,secondary,no,Middle-Market,Urban,3468,yes,yes,yes,yes,yes,yes,no
457,45,admin,married,secondary,no,Middle-Market,Rural,3798,yes,yes,no,yes,no,yes,no
458,33,blue-collar,married,primary,no,Budget-Conscious,Suburban,2818,yes,yes,no,yes,no,yes,no
459,34,admin,married,primary,no,High-Value,Urban,4635,yes,yes,yes,no,yes,yes,no
460,45,admin,married,secondary,no,Middle-Market,Suburban,3394,yes,yes,yes,yes,no,yes,no
461,59,admin,divorced,secondary,no,High-Value,Urban,3088,yes,yes,no,yes,yes,yes,yes
462,43,services,married,primary,no,High-Value,Urban,3403,yes,yes,no,yes,no,yes,no
463,37,services,divorced,primary,no,Middle-Market,Suburban,2127,no,yes,no,yes,no,yes,no
464,84,retired,divorced,secondary,no,Retired,Urban,2074,yes,yes,yes,yes,no,yes,no
465,21,student,divorced,secondary,no,Budget-Conscious,Urban,1284,yes,yes,no,no,no,no,no
466,52,blue-collar,married,secondary,no,Middle-Market,Suburban,3756,yes,yes,no,yes,no,yes,no
467,34,technician,married,tertiary,no,High-Value,Urban,2753,yes,no,yes,yes,no,no,yes
468,54,management,married,tertiary,no,High-Value,Urban,7409,no,yes,no,yes,yes,yes,no
469,39,technician,married,secondary,no,Middle-Market,Urban,3315,yes,yes,yes,yes,no,yes,no
470,22,student,single,tertiary,no,Young Professionals,Urban,821,yes,yes,yes,yes,no,no,no
471,30,admin,divorced,tertiary,no,Middle-Market,Urban,4131,yes,yes,yes,yes,no,yes,no
472,22,student,married,tertiary,no,Young Professionals,Urban,424,no,no,no,yes,yes,no,no
473,24,admin,single,tertiary,no,Budget-Conscious,Suburban,3918,yes,no,no,yes,no,yes,no
474,46,management,married,tertiary,no,High-Value,Urban,8504,yes,no,yes,yes,yes,no,no
475,33,blue-collar,married,secondary,no,Middle-Market,Suburban,2813,yes,yes,yes,yes,no,no,no
476,18,student,single,tertiary,no,Young Professionals,Suburban,172,yes,no,yes,yes,yes,no,no
477,43,admin,married,secondary,no,Budget-Conscious,Urban,3475,yes,yes,no,yes,no,no,no
478,75,retired,married,secondary,no,Retired,Rural,2008,no,no,yes,yes,no,no,no
479,24,student,single,tertiary,no,Young Professionals,Urban,1421,yes,yes,no,yes,no,yes,no
480,39,blue-collar,single,primary,no,Budget-Conscious,Rural,2138,yes,yes,no,yes,yes,yes,no
481,32,services,single,tertiary,no,Budget-Conscious,Rural,2791,yes,yes,no,yes,no,yes,no
482,71,services,married,secondary,no,Budget-Conscious,Rural,2326,yes,yes,yes,yes,yes,no,no
483,49,blue-collar,single,secondary,no,Middle-Market,Rural,2692,yes,no,no,no,no,yes,no
484,51,services,married,secondary,no,Middle-Market,Urban,2835,yes,yes,yes,no,no,yes,yes
485,68,retired,divorced,secondary,no,Retired,Suburban,1743,yes,yes,yes,yes,no,no,no
486,60,unemployed,married,tertiary,no,High-Value,Suburban,722,no,no,yes,yes,yes,no,yes
487,63,admin,married,tertiary,no,Retired,Suburban,3025,yes,no,no,yes,no,yes,no
488,40,technician,divorced,secondary,no,Middle-Market,Urban,2963,yes,yes,no,yes,no,yes,no
489,24,student,divorced,secondary,no,Budget-Conscious,Urban,809,yes,yes,yes,yes,no,yes,no
490,44,management,married,tertiary,no,Middle-Market,Urban,5132,yes,yes,yes,yes,no,no,no
491,65,blue-collar,married,secondary,no,Retired,Urban,3314,yes,yes,no,yes,no,no,no
492,36,services,married,secondary,no,Budget-Conscious,Suburban,2464,yes,yes,no,yes,no,yes,no
493,57,technician,single,tertiary,no,Middle-Market,Urban,2690,yes,no,no,yes,yes,no,yes
494,49,technician,married,tertiary,no,Middle-Market,Urban,3143,yes,no,no,yes,no,yes,no
495,47,blue-collar,divorced,secondary,no,Middle-Market,Urban,1935,yes,no,no,yes,no,yes,no
496,61,blue-collar,divorced,primary,no,Retired,Urban,3447,yes,yes,no,yes,no,yes,no
497,64,retired,married,secondary,no,Retired,Urban,2450,yes,yes,no,yes,no,no,no
498,75,admin,divorced,tertiary,no,Retired,Urban,4474,yes,yes,no,yes,no,yes,no
499,24,student,married,tertiary,no,Young Professionals,Rural,723,yes,no,no,yes,no,no,yes
500,22,student,single,secondary,no,Young Professionals,Urban,1204,no,no,no,no,no,no,no
501,51,services,married,tertiary,no,Middle-Market,Rural,2740,yes,yes,yes,yes,no,no,no
502,40,blue-collar,married,primary,no,Budget-Conscious,Suburban,1607,yes,yes,yes,yes,no,yes,no
503,43,entrepreneur,divorced,tertiary,no,Budget-Conscious,Suburban,1636,yes,yes,yes,yes,yes,no,no
504,54,management,married,secondary,no,Middle-Market,Suburban,6108,yes,yes,no,yes,no,yes,yes
505,70,services,married,tertiary,no,Budget-Conscious,Suburban,1715,yes,yes,yes,yes,no,yes,no
506,36,technician,married,tertiary,no,Budget-Conscious,Urban,3663,no,yes,no,yes,yes,yes,no
507,65,unemployed,divorced,tertiary,no,Retired,Suburban,492,yes,yes,yes,yes,yes,yes,yes
508,55,management,divorced,secondary,no,Budget-Conscious,Suburban,8750,yes,yes,no,yes,yes,no,no
