customer_id,days_since_last_transaction,account_lifetime_days,current_balance,peak_month,peak_month_spending,peak_month_frequency,total_transactions_3m,total_transactions_6m,total_transactions_12m,total_transaction_amount_3m,total_transaction_amount_6m,total_transaction_amount_12m,average_transaction_amount_3m,average_transaction_amount_6m,average_transaction_amount_12m,transaction_frequency_3m,transaction_frequency_6m,transaction_frequency_12m,high_value_transaction_rate_3m,high_value_transaction_rate_6m,high_value_transaction_rate_12m,online_transaction_ratio_3m,online_transaction_ratio_6m,online_transaction_ratio_12m
85,40,978,4185.30347057116,12,25691.141935619617,51.37537483147415,91,320,520,21303.50526166008,74913.42509594755,121734.31578091475,234.10445342483607,234.10445342483607,234.10445342483607,30.333333333333332,53.333333333333336,43.333333333333336,0.17582417582417584,0.165625,0.12884615384615383,0.6857393841666047,0.7841098290780777,0.7413520573922279
86,41,1768,8854.297454161075,11,16404.80883953327,42.681892979937516,101,136,381,24196.181644847326,32580.997066329073,91274.7050167013,239.56615489947848,239.56615489947848,239.56615489947848,33.666666666666664,22.666666666666668,31.75,0.09900990099009901,0.07352941176470588,0.12335958005249344,0.49347011759420506,0.5818563287555729,0.5564556205714305
87,12,1812,2586.252712458454,9,4574.644405771531,41.155262995647846,66,208,356,3987.6263373048223,12567.064820597016,21509.01478909874,60.418580868254885,60.418580868254885,60.418580868254885,22.0,34.666666666666664,29.666666666666668,0.045454545454545456,0.038461538461538464,0.05898876404494382,0.6217525769025248,0.6686030031109845,0.5878124168675493
88,2,664,3956.221072029005,6,7016.213253029353,46.33536399283702,144,189,474,11929.287256664387,15657.189524372008,39267.2372198536,82.84227261572491,82.84227261572491,82.84227261572491,48.0,31.5,39.5,0.09027777777777778,0.0582010582010582,0.10548523206751055,0.8049836030203237,0.6891497792971542,0.6649644210890757
89,40,195,19957.457430497947,7,48839.16976404196,62.749744745020365,136,280,531,64339.39950577243,132463.46957070797,251207.50836444972,473.08381989538555,473.08381989538555,473.08381989538555,45.333333333333336,46.666666666666664,44.25,0.11764705882352941,0.15714285714285714,0.14124293785310735,0.6716054215394233,0.7641476765232543,0.5967472525437739
90,23,1359,2460.406958457327,9,5922.269896285571,42.31699321627354,55,153,408,3440.388027384844,9570.533967088748,25521.423912236663,62.55250958881535,62.55250958881535,62.55250958881535,18.333333333333332,25.5,34.0,0.09090909090909091,0.06535947712418301,0.05392156862745098,0.6898522829121736,0.6794215106897935,0.5911026322992702
91,7,1805,11474.308560437108,12,11197.448060730083,44.57550776849432,139,277,396,23327.77066425798,46487.71564028389,66458.97253990044,167.8256882320718,167.8256882320718,167.8256882320718,46.333333333333336,46.166666666666664,33.0,0.1366906474820144,0.11191335740072202,0.10101010101010101,0.6751039345250148,0.7058546343879998,0.6373384186974742
92,29,1432,6101.27376246356,11,14556.901351813462,35.971290747126886,92,163,387,15261.894821607213,27040.096260021473,64199.49234741295,165.89016110442623,165.89016110442623,165.89016110442623,30.666666666666668,27.166666666666668,32.25,0.07608695652173914,0.12269938650306748,0.10335917312661498,0.6670622392179035,0.6861040061550714,0.6681047605247199
93,26,1269,7988.771398347913,1,19470.74361758292,49.617361227910735,105,213,474,22992.36144959172,46641.647512028925,103794.0888295855,218.9748709484926,218.9748709484926,218.9748709484926,35.0,35.5,39.5,0.0761904761904762,0.107981220657277,0.12025316455696203,0.6882902654670858,0.6619143124371357,0.6873270029416326
94,47,1741,4219.83553478906,11,2544.392232636939,15.2631688981807,49,73,146,3478.360939423308,5182.047930161255,10364.09586032251,70.98695794741445,70.98695794741445,70.98695794741445,16.333333333333332,12.166666666666666,12.166666666666666,0.10204081632653061,0.1095890410958904,0.08904109589041095,0.41158585094725786,0.39506345432725487,0.3801109145320783
95,34,74,8963.456728999035,6,18651.253223275497,51.70550505967811,117,227,483,18096.399821994924,35110.10905634913,74705.65054720982,154.67008394867457,154.67008394867457,154.67008394867457,39.0,37.833333333333336,40.25,0.17094017094017094,0.05726872246696035,0.09109730848861283,0.6895095916626036,0.7502165569558886,0.6633160721265834
96,49,35,5727.564320192788,7,6372.122492799551,41.42908396079616,108,154,445,9960.874897534548,14203.469761299262,41042.49379076735,92.23032312531988,92.23032312531988,92.23032312531988,36.0,25.666666666666668,37.083333333333336,0.08333333333333333,0.08441558441558442,0.08764044943820225,0.6851986113388946,0.6200523945907679,0.6803791996016242
97,43,1207,7769.759240482668,6,14045.978385868697,48.170574122577456,94,182,406,15676.918818173068,30353.183243696792,67710.94723593899,166.77573210822413,166.77573210822413,166.77573210822413,31.333333333333332,30.333333333333332,33.833333333333336,0.06382978723404255,0.07692307692307693,0.10344827586206896,0.6219863163097081,0.6702650298883259,0.6659351643283672
98,18,1338,5553.154139201123,7,13014.54205908649,44.736734515237636,102,216,403,17376.587924307358,36797.48031029793,68654.55817152809,170.3587051402682,170.3587051402682,170.3587051402682,34.0,36.0,33.583333333333336,0.10784313725490197,0.11574074074074074,0.08684863523573201,0.560945434894466,0.5490909699352082,0.6169760810030424
99,28,1813,3317.6347181756237,10,18325.460095642156,64.82865413372663,156,225,520,26117.393213554613,37669.317134934536,87057.97737851538,167.41918726637573,167.41918726637573,167.41918726637573,52.0,37.5,43.333333333333336,0.08333333333333333,0.12,0.09615384615384616,0.6315856536382644,0.7617280147317353,0.7512487926944345
100,21,1013,10301.296514605994,11,15945.761365556518,52.08797742970362,132,241,438,27666.38158499975,50512.105772613184,91802.08435022645,209.59379988636175,209.59379988636175,209.59379988636175,44.0,40.166666666666664,36.5,0.12878787878787878,0.0995850622406639,0.07534246575342465,0.7575694545871572,0.6280567786060444,0.7553732773404026
101,53,1080,7560.514373992294,8,20452.668681229225,48.85478988147019,119,198,457,23071.670846353434,38388.15821494101,88602.97123347495,193.8795869441465,193.8795869441465,193.8795869441465,39.666666666666664,33.0,38.083333333333336,0.1092436974789916,0.09595959595959595,0.08533916849015317,0.7258124160127011,0.6575767619301167,0.5998630392074089
102,31,1327,3982.956043841622,6,14626.480311615196,36.5311154090898,101,176,352,18283.475110806357,31860.313064375434,63720.62612875087,181.0245060475877,181.0245060475877,181.0245060475877,33.666666666666664,29.333333333333332,29.333333333333332,0.0594059405940594,0.10227272727272728,0.07670454545454546,0.49986748445845586,0.6600724193370064,0.6484496889026878
103,42,759,4865.977625111574,10,22951.778749602392,59.317599332326814,104,252,510,21513.13782572221,52127.987808480735,105497.11818383007,206.85709447809816,206.85709447809816,206.85709447809816,34.666666666666664,42.0,42.5,0.14423076923076922,0.1388888888888889,0.13333333333333333,0.6126859828007634,0.6365624552379177,0.7079834091149061
104,8,775,3812.901189787415,6,11138.650388564578,37.69786391911709,102,206,439,14651.14673692042,29589.57086083928,63057.3864461575,143.6386934992198,143.6386934992198,143.6386934992198,34.0,34.333333333333336,36.583333333333336,0.06862745098039216,0.043689320388349516,0.0774487471526196,0.6229884979088547,0.6541041843962517,0.6826795910783379
105,64,1710,144.02162281482507,5,198.95096757630063,26.370378110086953,81,112,231,324.16465817908966,448.22767550688934,924.4695807329593,4.002032817025798,4.002032817025798,4.002032817025798,27.0,18.666666666666668,19.25,0.06172839506172839,0.026785714285714284,0.047619047619047616,0.5907661926299743,0.5136948077674025,0.5418526602680159
106,3,1139,7990.6670413824895,12,15375.477532571123,51.61127667786496,113,251,435,22488.63449311924,49952.630599760436,86571.29207528204,199.01446454087824,199.01446454087824,199.01446454087824,37.666666666666664,41.833333333333336,36.25,0.1592920353982301,0.13147410358565736,0.14022988505747128,0.6523362825517821,0.607019637192721,0.6395589303551799
107,21,1712,4660.121501877405,3,6417.504403047581,42.4185699628293,126,179,381,8957.767330174605,12725.717080168684,27086.58216505178,71.09339150932226,71.09339150932226,71.09339150932226,42.0,29.833333333333332,31.75,0.047619047619047616,0.0335195530726257,0.047244094488188976,0.7637999280218848,0.6544753925604353,0.7127655402598227
108,11,1139,10724.008307449354,6,16633.032350270674,58.587708052439496,103,265,475,21314.15526099277,54837.38974915616,98293.43445603462,206.9335462232308,206.9335462232308,206.9335462232308,34.333333333333336,44.166666666666664,39.583333333333336,0.04854368932038835,0.09811320754716982,0.10105263157894737,0.7439138599942297,0.7029713793485983,0.7538715636084459
109,16,586,3998.8834654594475,10,14371.16101396606,46.205034825630804,92,148,456,14212.2282292511,22863.149760099597,70443.21817976632,154.48074162229457,154.48074162229457,154.48074162229457,30.666666666666668,24.666666666666668,38.0,0.08695652173913043,0.10810810810810811,0.08991228070175439,0.6006847495439896,0.641654119168259,0.5581364194368663
110,39,1669,6324.429223944642,12,17279.658142699886,35.41804900846674,85,170,298,19801.238072575306,39602.47614515061,69420.81112502872,232.95574203029773,232.95574203029773,232.95574203029773,28.333333333333332,28.333333333333332,24.833333333333332,0.09411764705882353,0.08823529411764706,0.09395973154362416,0.5281090875112936,0.5143290885796988,0.487569132530763
111,33,398,7337.7755212074,3,13118.041155648307,61.501592739603424,115,219,500,17895.11492503013,34078.52320505738,77804.847500131,155.609695000262,155.609695000262,155.609695000262,38.333333333333336,36.5,41.666666666666664,0.043478260869565216,0.0821917808219178,0.064,0.7543595476452093,0.6280610757411808,0.6825935203661551
112,11,123,9216.098909559121,11,19714.652688100025,50.72077855493694,116,227,461,22126.731811464848,43299.72518278035,87934.68418176979,190.74768802986938,190.74768802986938,190.74768802986938,38.666666666666664,37.833333333333336,38.416666666666664,0.02586206896551724,0.06167400881057269,0.08026030368763558,0.6325171446825435,0.6964208562452701,0.5865987783608437
113,26,388,1663.1954863511803,12,1246.4721623062371,17.001421295983647,55,101,178,1876.0373798632952,3445.086824839869,6071.539156648482,34.109770542969,34.109770542969,34.109770542969,18.333333333333332,16.833333333333332,14.833333333333334,0.14545454545454545,0.0594059405940594,0.05056179775280899,0.43483898500071344,0.405054502560831,0.47683159490290616
114,11,214,12895.17828550609,7,47827.89768754562,57.22947719316313,154,212,554,71232.66579516494,98060.55291282447,256252.57695143754,462.54977789068147,462.54977789068147,462.54977789068147,51.333333333333336,35.333333333333336,46.166666666666664,0.14285714285714285,0.14150943396226415,0.14620938628158844,0.7161207017800704,0.7599196120634113,0.7127532459116872
115,53,1823,4626.496254362364,4,15795.729400190598,40.46748914963329,116,256,426,18237.2257422203,40247.67060352066,66974.6393636711,157.21746329500257,157.21746329500257,157.21746329500257,38.666666666666664,42.666666666666664,35.5,0.09482758620689655,0.078125,0.09389671361502347,0.7038366508734503,0.7541396309598731,0.7597269874079179
116,25,908,22283.761187107597,12,52271.20045308919,63.78094618635256,134,253,470,60135.07096371269,113538.60413297993,210921.5175592908,448.7691862963634,448.7691862963634,448.7691862963634,44.666666666666664,42.166666666666664,39.166666666666664,0.1417910447761194,0.14624505928853754,0.1574468085106383,0.774467094129097,0.7438510595631267,0.7477295893139579
117,28,1756,11952.181843300983,12,21353.301460806277,49.34206210019087,100,244,537,21893.402436833043,53419.901945872625,117567.57108579343,218.93402436833043,218.93402436833043,218.93402436833043,33.333333333333336,40.666666666666664,44.75,0.19,0.08196721311475409,0.1266294227188082,0.6775590983815528,0.8310349466837406,0.7833665519161909
118,49,1801,6397.6444971131405,3,14200.273972765362,40.62474228818532,79,281,432,13439.41806514838,47803.49970008474,73491.50131827974,170.11921601453645,170.11921601453645,170.11921601453645,26.333333333333332,46.833333333333336,36.0,0.12658227848101267,0.08896797153024912,0.12962962962962962,0.5925792677097901,0.6812787903294423,0.6097685323382178
119,20,1196,16965.986236239045,10,50387.609874707225,58.91427870913893,174,247,652,55123.63007293433,78250.21050583206,206555.21153766196,316.8024716835306,316.8024716835306,316.8024716835306,58.0,41.166666666666664,54.333333333333336,0.10919540229885058,0.11336032388663968,0.1303680981595092,0.7737056447203237,0.7160622201233983,0.7394100491583075
120,63,1689,9027.545752288981,10,6406.028720611003,32.65612851536984,68,195,243,11653.753632609927,33418.85232880788,41645.031363591355,171.37872989132245,171.37872989132245,171.37872989132245,22.666666666666668,32.5,20.25,0.19117647058823528,0.14871794871794872,0.15637860082304528,0.45100493142035597,0.45902980631761164,0.5024948161822954
121,7,1824,24733.305859058037,9,36715.01446678114,58.29675301471951,136,281,511,62151.8000086744,128416.58678262873,233526.24856200453,456.99852947554706,456.99852947554706,456.99852947554706,45.333333333333336,46.833333333333336,42.583333333333336,0.125,0.18149466192170818,0.2035225048923679,0.634277838902988,0.6649200922624124,0.6702910649542508
122,35,1764,14035.888623320117,2,18664.985018335683,42.75433098814361,71,195,354,17104.27709725617,46976.53568964723,85280.4801750519,240.90531122896016,240.90531122896016,240.90531122896016,23.666666666666668,32.5,29.5,0.056338028169014086,0.07179487179487179,0.08192090395480225,0.5740411305012906,0.5325276373144453,0.5289976562119318
123,27,297,6503.3694329710215,6,7417.953107993289,55.07539794133543,122,210,497,11258.803503592932,19379.90767011898,45865.78148594826,92.2852746196142,92.2852746196142,92.2852746196142,40.666666666666664,35.0,41.416666666666664,0.13114754098360656,0.05714285714285714,0.08048289738430583,0.7726445467624131,0.7607498918655492,0.7819192312131782
124,35,450,11147.179781936473,2,18874.539063237436,52.213540662302144,110,252,432,24839.053827504842,56904.01422301109,97549.73866801901,225.809580250044,225.809580250044,225.809580250044,36.666666666666664,42.0,36.0,0.14545454545454545,0.10317460317460317,0.09953703703703703,0.6239761132204259,0.7211786628559388,0.6906577051349967
125,9,489,5306.827670005189,1,12419.499707421157,42.5713961584758,101,229,470,16995.294888837165,38533.886431125844,79087.01581934126,168.27024642413033,168.27024642413033,168.27024642413033,33.666666666666664,38.166666666666664,39.166666666666664,0.0891089108910891,0.11790393013100436,0.11914893617021277,0.7396009757490226,0.6177023378895468,0.6291485527089565
126,1,1746,4709.932903309468,2,19966.296222541834,58.54264577702487,126,232,513,21661.650348872794,39884.94349951181,88193.86213469638,171.91785991168885,171.91785991168885,171.91785991168885,42.0,38.666666666666664,42.75,0.12698412698412698,0.07758620689655173,0.08771929824561403,0.6170951133489012,0.734564561972253,0.6250474092760263
127,45,807,7596.814513350156,11,20755.25806696772,60.81833541041061,112,152,507,25512.764641314767,34624.46629892718,115490.81851023737,227.7925414403104,227.7925414403104,227.7925414403104,37.333333333333336,25.333333333333332,42.25,0.125,0.17763157894736842,0.14003944773175542,0.7155999585744014,0.7712643403933426,0.7513572045593512
128,14,414,7670.916695498526,12,29587.396229171616,53.414499326179275,128,246,513,41046.18075128008,78885.6286313664,164505.3962922397,320.67328711937563,320.67328711937563,320.67328711937563,42.666666666666664,41.0,42.75,0.109375,0.13821138211382114,0.10916179337231968,0.6940132388423643,0.5947973089159019,0.6913487590608315
